Scheme,Price,Date
Moderate Fund,0.8537,2009-03-06
Moderate Fund,0.8537,2009-03-07
Moderate Fund,0.8537,2009-03-08
Moderate Fund,0.8544,2009-03-09
Moderate Fund,0.8656,2009-03-10
Moderate Fund,0.8666,2009-03-11
Moderate Fund,0.8636,2009-03-12
Moderate Fund,0.8743,2009-03-13
Moderate Fund,0.8743,2009-03-14
Moderate Fund,0.8743,2009-03-15
Moderate Fund,0.8726,2009-03-16
Moderate Fund,0.874,2009-03-17
Moderate Fund,0.8804,2009-03-18
Moderate Fund,0.8874,2009-03-19
Moderate Fund,0.8789,2009-03-20
Moderate Fund,0.8789,2009-03-21
Moderate Fund,0.8789,2009-03-22
Moderate Fund,0.8871,2009-03-23
Moderate Fund,0.8893,2009-03-24
Moderate Fund,0.8822,2009-03-25
Moderate Fund,0.881,2009-03-26
Moderate Fund,0.8856,2009-03-27
Moderate Fund,0.8856,2009-03-28
Moderate Fund,0.8856,2009-03-29
Moderate Fund,0.873,2009-03-30
Moderate Fund,0.8767,2009-03-31
Moderate Fund,0.8792,2009-04-01
Moderate Fund,0.8899,2009-04-02
Moderate Fund,0.8899,2009-04-03
Moderate Fund,0.8899,2009-04-04
Moderate Fund,0.8899,2009-04-05
Moderate Fund,0.8917,2009-04-06
Moderate Fund,0.8922,2009-04-07
Moderate Fund,0.8809,2009-04-08
Moderate Fund,0.8954,2009-04-09
Moderate Fund,0.8954,2009-04-10
Moderate Fund,0.8954,2009-04-11
Moderate Fund,0.8954,2009-04-12
Moderate Fund,0.8954,2009-04-13
Moderate Fund,0.9001,2009-04-14
Moderate Fund,0.8962,2009-04-15
Moderate Fund,0.9054,2009-04-16
Moderate Fund,0.9115,2009-04-17
Moderate Fund,0.9115,2009-04-18
Moderate Fund,0.9115,2009-04-19
Moderate Fund,0.9045,2009-04-20
Moderate Fund,0.9023,2009-04-21
Moderate Fund,0.9074,2009-04-22
Moderate Fund,0.9068,2009-04-23
Moderate Fund,0.9072,2009-04-24
Moderate Fund,0.9072,2009-04-25
Moderate Fund,0.9072,2009-04-26
Moderate Fund,0.9111,2009-04-27
Moderate Fund,0.9083,2009-04-28
Moderate Fund,0.9103,2009-04-29
Moderate Fund,0.9198,2009-04-30
Moderate Fund,0.9161,2009-05-01
Moderate Fund,0.9161,2009-05-02
Moderate Fund,0.9161,2009-05-03
Moderate Fund,0.9191,2009-05-04
Moderate Fund,0.9263,2009-05-05
Moderate Fund,0.9258,2009-05-06
Moderate Fund,0.9302,2009-05-07
Moderate Fund,0.93,2009-05-08
Moderate Fund,0.93,2009-05-09
Moderate Fund,0.93,2009-05-10
Moderate Fund,0.9285,2009-05-11
Moderate Fund,0.9231,2009-05-12
Moderate Fund,0.9225,2009-05-13
Moderate Fund,0.9141,2009-05-14
Moderate Fund,0.918,2009-05-15
Moderate Fund,0.918,2009-05-16
Moderate Fund,0.918,2009-05-17
Moderate Fund,0.9166,2009-05-18
Moderate Fund,0.9242,2009-05-19
Moderate Fund,0.9216,2009-05-20
Moderate Fund,0.9198,2009-05-21
Moderate Fund,0.9157,2009-05-22
Moderate Fund,0.9157,2009-05-23
Moderate Fund,0.9157,2009-05-24
Moderate Fund,0.9113,2009-05-25
Moderate Fund,0.9123,2009-05-26
Moderate Fund,0.9189,2009-05-27
Moderate Fund,0.912,2009-05-28
Moderate Fund,0.9173,2009-05-29
Moderate Fund,0.9173,2009-05-30
Moderate Fund,0.9173,2009-05-31
Moderate Fund,0.9173,2009-06-01
Moderate Fund,0.9247,2009-06-02
Moderate Fund,0.9268,2009-06-03
Moderate Fund,0.924,2009-06-04
Moderate Fund,0.9275,2009-06-05
Moderate Fund,0.9275,2009-06-06
Moderate Fund,0.9275,2009-06-07
Moderate Fund,0.9255,2009-06-08
Moderate Fund,0.9286,2009-06-09
Moderate Fund,0.9295,2009-06-10
Moderate Fund,0.9262,2009-06-11
Moderate Fund,0.9249,2009-06-12
Moderate Fund,0.9249,2009-06-13
Moderate Fund,0.9249,2009-06-14
Moderate Fund,0.9261,2009-06-15
Moderate Fund,0.9214,2009-06-16
Moderate Fund,0.9162,2009-06-17
Moderate Fund,0.9163,2009-06-18
Moderate Fund,0.915,2009-06-19
Moderate Fund,0.915,2009-06-20
Moderate Fund,0.915,2009-06-21
Moderate Fund,0.916,2009-06-22
Moderate Fund,0.9087,2009-06-23
Moderate Fund,0.9107,2009-06-24
Moderate Fund,0.9126,2009-06-25
Moderate Fund,0.9183,2009-06-26
Moderate Fund,0.9183,2009-06-27
Moderate Fund,0.9183,2009-06-28
Moderate Fund,0.9177,2009-06-29
Moderate Fund,0.921,2009-06-30
Moderate Fund,0.9198,2009-07-01
Moderate Fund,0.9198,2009-07-02
Moderate Fund,0.9196,2009-07-03
Moderate Fund,0.9196,2009-07-04
Moderate Fund,0.9196,2009-07-05
Moderate Fund,0.9163,2009-07-06
Moderate Fund,0.9182,2009-07-07
Moderate Fund,0.9118,2009-07-08
Moderate Fund,0.9114,2009-07-09
Moderate Fund,0.9112,2009-07-10
Moderate Fund,0.9112,2009-07-11
Moderate Fund,0.9112,2009-07-12
Moderate Fund,0.9108,2009-07-13
Moderate Fund,0.9186,2009-07-14
Moderate Fund,0.9192,2009-07-15
Moderate Fund,0.9252,2009-07-16
Moderate Fund,0.9278,2009-07-17
Moderate Fund,0.9278,2009-07-18
Moderate Fund,0.9278,2009-07-19
Moderate Fund,0.9285,2009-07-20
Moderate Fund,0.9317,2009-07-21
Moderate Fund,0.9333,2009-07-22
Moderate Fund,0.9338,2009-07-23
Moderate Fund,0.9384,2009-07-24
Moderate Fund,0.9384,2009-07-25
Moderate Fund,0.9384,2009-07-26
Moderate Fund,0.9437,2009-07-27
Moderate Fund,0.9455,2009-07-28
Moderate Fund,0.9415,2009-07-29
Moderate Fund,0.9463,2009-07-30
Moderate Fund,0.9515,2009-07-31
Moderate Fund,0.9515,2009-08-01
Moderate Fund,0.9515,2009-08-02
Moderate Fund,0.9532,2009-08-03
Moderate Fund,0.9557,2009-08-04
Moderate Fund,0.9556,2009-08-05
Moderate Fund,0.9597,2009-08-06
Moderate Fund,0.9585,2009-08-07
Moderate Fund,0.9585,2009-08-08
Moderate Fund,0.9585,2009-08-09
Moderate Fund,0.9606,2009-08-10
Moderate Fund,0.9597,2009-08-11
Moderate Fund,0.9584,2009-08-12
Moderate Fund,0.9637,2009-08-13
Moderate Fund,0.9633,2009-08-14
Moderate Fund,0.9633,2009-08-15
Moderate Fund,0.9633,2009-08-16
Moderate Fund,0.963,2009-08-17
Moderate Fund,0.957,2009-08-18
Moderate Fund,0.9597,2009-08-19
Moderate Fund,0.9598,2009-08-20
Moderate Fund,0.9605,2009-08-21
Moderate Fund,0.9605,2009-08-22
Moderate Fund,0.9605,2009-08-23
Moderate Fund,0.9674,2009-08-24
Moderate Fund,0.9675,2009-08-25
Moderate Fund,0.97,2009-08-26
Moderate Fund,0.9729,2009-08-27
Moderate Fund,0.9747,2009-08-28
Moderate Fund,0.9747,2009-08-29
Moderate Fund,0.9747,2009-08-30
Moderate Fund,0.9721,2009-08-31
