Scheme,Price,Date
Growth Fund,1.4466,2015-12-12
Moderate Fund,1.5366,2015-12-12
NZ Cash Fund,1.372,2015-12-12
Balanced Fund,1.4976,2015-12-13
Conservative Fund,1.5377,2015-12-13
Growth Fund,1.4388,2015-12-13
Moderate Fund,1.5336,2015-12-13
NZ Cash Fund,1.3721,2015-12-13
Balanced Fund,1.4901,2015-12-14
Conservative Fund,1.5342,2015-12-14
Growth Fund,1.4293,2015-12-14
Moderate Fund,1.528,2015-12-14
NZ Cash Fund,1.3725,2015-12-14
Balanced Fund,1.4957,2015-12-15
Conservative Fund,1.5344,2015-12-15
Growth Fund,1.4372,2015-12-15
Moderate Fund,1.5305,2015-12-15
NZ Cash Fund,1.3726,2015-12-15
Balanced Fund,1.5054,2015-12-16
Conservative Fund,1.5365,2015-12-16
Growth Fund,1.4501,2015-12-16
Moderate Fund,1.5366,2015-12-16
NZ Cash Fund,1.3727,2015-12-16
Balanced Fund,1.5073,2015-12-17
Conservative Fund,1.5382,2015-12-17
Growth Fund,1.452,2015-12-17
Moderate Fund,1.5388,2015-12-17
NZ Cash Fund,1.3728,2015-12-17
Balanced Fund,1.5,2015-12-18
Conservative Fund,1.5375,2015-12-18
Growth Fund,1.442,2015-12-18
Moderate Fund,1.5356,2015-12-18
NZ Cash Fund,1.3729,2015-12-18
Balanced Fund,1.5,2015-12-19
Conservative Fund,1.5375,2015-12-19
Growth Fund,1.442,2015-12-19
Moderate Fund,1.5356,2015-12-19
NZ Cash Fund,1.3729,2015-12-19
Balanced Fund,1.5,2015-12-20
Conservative Fund,1.5375,2015-12-20
Growth Fund,1.442,2015-12-20
Moderate Fund,1.5356,2015-12-20
NZ Cash Fund,1.3729,2015-12-20
Balanced Fund,1.5005,2015-12-21
Conservative Fund,1.5377,2015-12-21
Growth Fund,1.4428,2015-12-21
Moderate Fund,1.5358,2015-12-21
NZ Cash Fund,1.3732,2015-12-21
Balanced Fund,1.5027,2015-12-22
Conservative Fund,1.5379,2015-12-22
Growth Fund,1.4461,2015-12-22
Moderate Fund,1.5368,2015-12-22
NZ Cash Fund,1.3733,2015-12-22
Balanced Fund,1.5132,2015-12-23
Conservative Fund,1.5408,2015-12-23
Growth Fund,1.4599,2015-12-23
Moderate Fund,1.5432,2015-12-23
NZ Cash Fund,1.3734,2015-12-23
Balanced Fund,1.5136,2015-12-24
Conservative Fund,1.5414,2015-12-24
Growth Fund,1.4606,2015-12-24
Moderate Fund,1.5441,2015-12-24
NZ Cash Fund,1.3736,2015-12-24
Balanced Fund,1.5136,2015-12-25
Conservative Fund,1.5414,2015-12-25
Growth Fund,1.4606,2015-12-25
Moderate Fund,1.5441,2015-12-25
NZ Cash Fund,1.3736,2015-12-25
Balanced Fund,1.5136,2015-12-26
Conservative Fund,1.5414,2015-12-26
Growth Fund,1.4606,2015-12-26
Moderate Fund,1.5441,2015-12-26
NZ Cash Fund,1.3736,2015-12-26
Balanced Fund,1.5136,2015-12-27
Conservative Fund,1.5414,2015-12-27
Growth Fund,1.4606,2015-12-27
Moderate Fund,1.5441,2015-12-27
NZ Cash Fund,1.3736,2015-12-27
Balanced Fund,1.5136,2015-12-28
Conservative Fund,1.5414,2015-12-28
Growth Fund,1.4606,2015-12-28
Moderate Fund,1.5441,2015-12-28
NZ Cash Fund,1.3736,2015-12-28
Balanced Fund,1.5209,2015-12-29
Conservative Fund,1.5443,2015-12-29
Growth Fund,1.4698,2015-12-29
Moderate Fund,1.5495,2015-12-29
NZ Cash Fund,1.3741,2015-12-29
Balanced Fund,1.5212,2015-12-30
Conservative Fund,1.5446,2015-12-30
Growth Fund,1.4703,2015-12-30
Moderate Fund,1.5502,2015-12-30
NZ Cash Fund,1.3742,2015-12-30
Balanced Fund,1.5162,2015-12-31
Conservative Fund,1.5437,2015-12-31
Growth Fund,1.4638,2015-12-31
Moderate Fund,1.5473,2015-12-31
NZ Cash Fund,1.3744,2015-12-31
Balanced Fund,1.5162,2016-01-01
Conservative Fund,1.5437,2016-01-01
Growth Fund,1.4638,2016-01-01
Moderate Fund,1.5473,2016-01-01
NZ Cash Fund,1.3744,2016-01-01
Balanced Fund,1.5162,2016-01-02
Conservative Fund,1.5437,2016-01-02
Growth Fund,1.4638,2016-01-02
Moderate Fund,1.5473,2016-01-02
NZ Cash Fund,1.3744,2016-01-02
Balanced Fund,1.5162,2016-01-03
Conservative Fund,1.5437,2016-01-03
Growth Fund,1.4638,2016-01-03
Moderate Fund,1.5473,2016-01-03
NZ Cash Fund,1.3744,2016-01-03
Balanced Fund,1.5162,2016-01-04
Conservative Fund,1.5437,2016-01-04
Growth Fund,1.4638,2016-01-04
Moderate Fund,1.5473,2016-01-04
NZ Cash Fund,1.3744,2016-01-04
Balanced Fund,1.5123,2016-01-05
Conservative Fund,1.5435,2016-01-05
Growth Fund,1.457,2016-01-05
Moderate Fund,1.5459,2016-01-05
NZ Cash Fund,1.3749,2016-01-05
Balanced Fund,1.508,2016-01-06
Conservative Fund,1.5437,2016-01-06
Growth Fund,1.4502,2016-01-06
Moderate Fund,1.5442,2016-01-06
NZ Cash Fund,1.3751,2016-01-06
Balanced Fund,1.4911,2016-01-07
Conservative Fund,1.5387,2016-01-07
Growth Fund,1.428,2016-01-07
Moderate Fund,1.5335,2016-01-07
NZ Cash Fund,1.3752,2016-01-07
Balanced Fund,1.4874,2016-01-08
Conservative Fund,1.5375,2016-01-08
Growth Fund,1.4233,2016-01-08
Moderate Fund,1.5308,2016-01-08
NZ Cash Fund,1.3753,2016-01-08
Balanced Fund,1.4874,2016-01-09
Conservative Fund,1.5375,2016-01-09
Growth Fund,1.4233,2016-01-09
Moderate Fund,1.5308,2016-01-09
NZ Cash Fund,1.3753,2016-01-09
Balanced Fund,1.4874,2016-01-10
Conservative Fund,1.5375,2016-01-10
Growth Fund,1.4233,2016-01-10
Moderate Fund,1.5308,2016-01-10
NZ Cash Fund,1.3753,2016-01-10
Balanced Fund,1.4842,2016-01-11
Conservative Fund,1.5364,2016-01-11
Growth Fund,1.4186,2016-01-11
Moderate Fund,1.5287,2016-01-11
NZ Cash Fund,1.3756,2016-01-11
Balanced Fund,1.4867,2016-01-12
Conservative Fund,1.5377,2016-01-12
Growth Fund,1.422,2016-01-12
Moderate Fund,1.5302,2016-01-12
NZ Cash Fund,1.3758,2016-01-12
Balanced Fund,1.4818,2016-01-13
Conservative Fund,1.5371,2016-01-13
Growth Fund,1.4155,2016-01-13
Moderate Fund,1.5281,2016-01-13
NZ Cash Fund,1.3759,2016-01-13
Balanced Fund,1.4852,2016-01-14
Conservative Fund,1.5382,2016-01-14
Growth Fund,1.4199,2016-01-14
Moderate Fund,1.5297,2016-01-14
NZ Cash Fund,1.376,2016-01-14
Balanced Fund,1.4777,2016-01-15
Conservative Fund,1.5361,2016-01-15
Growth Fund,1.41,2016-01-15
Moderate Fund,1.5257,2016-01-15
NZ Cash Fund,1.3761,2016-01-15
Balanced Fund,1.4777,2016-01-16
Conservative Fund,1.5361,2016-01-16
Growth Fund,1.41,2016-01-16
Moderate Fund,1.5257,2016-01-16
NZ Cash Fund,1.3761,2016-01-16
Balanced Fund,1.4777,2016-01-17
Conservative Fund,1.5361,2016-01-17
Growth Fund,1.41,2016-01-17
Moderate Fund,1.5257,2016-01-17
NZ Cash Fund,1.3761,2016-01-17
Balanced Fund,1.4724,2016-01-18
Conservative Fund,1.5349,2016-01-18
Growth Fund,1.4028,2016-01-18
Moderate Fund,1.5223,2016-01-18
NZ Cash Fund,1.3764,2016-01-18
Balanced Fund,1.4752,2016-01-19
Conservative Fund,1.5358,2016-01-19
Growth Fund,1.4063,2016-01-19
Moderate Fund,1.5244,2016-01-19
NZ Cash Fund,1.3766,2016-01-19
Balanced Fund,1.4682,2016-01-20
Conservative Fund,1.5352,2016-01-20
Growth Fund,1.3971,2016-01-20
Moderate Fund,1.5204,2016-01-20
NZ Cash Fund,1.3767,2016-01-20
Balanced Fund,1.4659,2016-01-21
Conservative Fund,1.5336,2016-01-21
Growth Fund,1.3944,2016-01-21
Moderate Fund,1.5186,2016-01-21
NZ Cash Fund,1.3768,2016-01-21
Balanced Fund,1.4819,2016-01-22
Conservative Fund,1.5385,2016-01-22
Growth Fund,1.4148,2016-01-22
Moderate Fund,1.5288,2016-01-22
NZ Cash Fund,1.3769,2016-01-22
Balanced Fund,1.4819,2016-01-23
Conservative Fund,1.5385,2016-01-23
Growth Fund,1.4148,2016-01-23
Moderate Fund,1.5288,2016-01-23
NZ Cash Fund,1.3769,2016-01-23
Balanced Fund,1.4819,2016-01-24
Conservative Fund,1.5385,2016-01-24
Growth Fund,1.4148,2016-01-24
Moderate Fund,1.5288,2016-01-24
NZ Cash Fund,1.3769,2016-01-24
Balanced Fund,1.4813,2016-01-25
Conservative Fund,1.5392,2016-01-25
Growth Fund,1.4138,2016-01-25
Moderate Fund,1.5296,2016-01-25
NZ Cash Fund,1.3773,2016-01-25
Balanced Fund,1.4862,2016-01-26
Conservative Fund,1.5407,2016-01-26
Growth Fund,1.4195,2016-01-26
Moderate Fund,1.5328,2016-01-26
NZ Cash Fund,1.3774,2016-01-26
Balanced Fund,1.4818,2016-01-27
Conservative Fund,1.5398,2016-01-27
Growth Fund,1.4141,2016-01-27
Moderate Fund,1.5298,2016-01-27
NZ Cash Fund,1.3775,2016-01-27
Balanced Fund,1.4849,2016-01-28
Conservative Fund,1.5418,2016-01-28
Growth Fund,1.4179,2016-01-28
Moderate Fund,1.5322,2016-01-28
NZ Cash Fund,1.3777,2016-01-28
Balanced Fund,1.4992,2016-01-29
Conservative Fund,1.5473,2016-01-29
Growth Fund,1.4353,2016-01-29
Moderate Fund,1.5419,2016-01-29
NZ Cash Fund,1.3778,2016-01-29
Balanced Fund,1.4992,2016-01-30
Conservative Fund,1.5473,2016-01-30
Growth Fund,1.4353,2016-01-30
Moderate Fund,1.5419,2016-01-30
NZ Cash Fund,1.3778,2016-01-30
Balanced Fund,1.4992,2016-01-31
Conservative Fund,1.5473,2016-01-31
Growth Fund,1.4353,2016-01-31
Moderate Fund,1.5419,2016-01-31
NZ Cash Fund,1.3778,2016-01-31
Balanced Fund,1.4992,2016-02-01
Conservative Fund,1.547,2016-02-01
Growth Fund,1.4355,2016-02-01
Moderate Fund,1.542,2016-02-01
NZ Cash Fund,1.3781,2016-02-01
Balanced Fund,1.49,2016-02-02
Conservative Fund,1.545,2016-02-02
Growth Fund,1.4231,2016-02-02
Moderate Fund,1.5369,2016-02-02
NZ Cash Fund,1.3782,2016-02-02
Balanced Fund,1.4784,2016-02-03
Conservative Fund,1.5414,2016-02-03
Growth Fund,1.4077,2016-02-03
Moderate Fund,1.5294,2016-02-03
NZ Cash Fund,1.3784,2016-02-03
Balanced Fund,1.4797,2016-02-04
Conservative Fund,1.5418,2016-02-04
Growth Fund,1.4098,2016-02-04
Moderate Fund,1.5305,2016-02-04
NZ Cash Fund,1.3785,2016-02-04
Balanced Fund,1.475,2016-02-05
Conservative Fund,1.5406,2016-02-05
Growth Fund,1.404,2016-02-05
Moderate Fund,1.5277,2016-02-05
NZ Cash Fund,1.3786,2016-02-05
Balanced Fund,1.475,2016-02-06
Conservative Fund,1.5406,2016-02-06
Growth Fund,1.404,2016-02-06
Moderate Fund,1.5277,2016-02-06
NZ Cash Fund,1.3786,2016-02-06
Balanced Fund,1.475,2016-02-07
Conservative Fund,1.5406,2016-02-07
Growth Fund,1.404,2016-02-07
Moderate Fund,1.5277,2016-02-07
NZ Cash Fund,1.3786,2016-02-07
Balanced Fund,1.475,2016-02-08
Conservative Fund,1.5406,2016-02-08
Growth Fund,1.404,2016-02-08
Moderate Fund,1.5277,2016-02-08
NZ Cash Fund,1.3786,2016-02-08
Balanced Fund,1.453,2016-02-09
Conservative Fund,1.5355,2016-02-09
Growth Fund,1.3757,2016-02-09
Moderate Fund,1.5134,2016-02-09
NZ Cash Fund,1.379,2016-02-09
Balanced Fund,1.4511,2016-02-10
Conservative Fund,1.5344,2016-02-10
Growth Fund,1.373,2016-02-10
Moderate Fund,1.5118,2016-02-10
NZ Cash Fund,1.3792,2016-02-10
Balanced Fund,1.4428,2016-02-11
Conservative Fund,1.5325,2016-02-11
Growth Fund,1.3622,2016-02-11
Moderate Fund,1.5071,2016-02-11
NZ Cash Fund,1.3793,2016-02-11
Balanced Fund,1.4487,2016-02-12
Conservative Fund,1.5332,2016-02-12
Growth Fund,1.3699,2016-02-12
Moderate Fund,1.5095,2016-02-12
NZ Cash Fund,1.3794,2016-02-12
Balanced Fund,1.4487,2016-02-13
Conservative Fund,1.5332,2016-02-13
Growth Fund,1.3699,2016-02-13
Moderate Fund,1.5095,2016-02-13
NZ Cash Fund,1.3794,2016-02-13
Balanced Fund,1.4487,2016-02-14
Conservative Fund,1.5332,2016-02-14
Growth Fund,1.3699,2016-02-14
Moderate Fund,1.5095,2016-02-14
NZ Cash Fund,1.3794,2016-02-14
Balanced Fund,1.4593,2016-02-15
Conservative Fund,1.537,2016-02-15
Growth Fund,1.3838,2016-02-15
Moderate Fund,1.5169,2016-02-15
NZ Cash Fund,1.3797,2016-02-15
Balanced Fund,1.4732,2016-02-16
Conservative Fund,1.5413,2016-02-16
Growth Fund,1.4015,2016-02-16
Moderate Fund,1.5261,2016-02-16
NZ Cash Fund,1.3799,2016-02-16
Balanced Fund,1.4783,2016-02-17
Conservative Fund,1.5429,2016-02-17
Growth Fund,1.4079,2016-02-17
Moderate Fund,1.5289,2016-02-17
NZ Cash Fund,1.38,2016-02-17
Balanced Fund,1.4821,2016-02-18
Conservative Fund,1.5448,2016-02-18
Growth Fund,1.4125,2016-02-18
Moderate Fund,1.5324,2016-02-18
NZ Cash Fund,1.3801,2016-02-18
Balanced Fund,1.4836,2016-02-19
Conservative Fund,1.5458,2016-02-19
Growth Fund,1.4136,2016-02-19
Moderate Fund,1.5341,2016-02-19
NZ Cash Fund,1.3802,2016-02-19
Balanced Fund,1.4836,2016-02-20
Conservative Fund,1.5458,2016-02-20
Growth Fund,1.4136,2016-02-20
Moderate Fund,1.5341,2016-02-20
NZ Cash Fund,1.3802,2016-02-20
Balanced Fund,1.4836,2016-02-21
Conservative Fund,1.5458,2016-02-21
Growth Fund,1.4136,2016-02-21
Moderate Fund,1.5341,2016-02-21
NZ Cash Fund,1.3802,2016-02-21
Balanced Fund,1.4861,2016-02-22
Conservative Fund,1.5472,2016-02-22
Growth Fund,1.4169,2016-02-22
Moderate Fund,1.5358,2016-02-22
NZ Cash Fund,1.3806,2016-02-22
Balanced Fund,1.4834,2016-02-23
Conservative Fund,1.547,2016-02-23
Growth Fund,1.4131,2016-02-23
Moderate Fund,1.5349,2016-02-23
NZ Cash Fund,1.3807,2016-02-23
Balanced Fund,1.4837,2016-02-24
Conservative Fund,1.548,2016-02-24
Growth Fund,1.413,2016-02-24
Moderate Fund,1.5356,2016-02-24
NZ Cash Fund,1.3808,2016-02-24
Balanced Fund,1.4897,2016-02-25
Conservative Fund,1.5505,2016-02-25
Growth Fund,1.4198,2016-02-25
Moderate Fund,1.5399,2016-02-25
NZ Cash Fund,1.3809,2016-02-25
Balanced Fund,1.4903,2016-02-26
Conservative Fund,1.5506,2016-02-26
Growth Fund,1.4208,2016-02-26
Moderate Fund,1.5399,2016-02-26
NZ Cash Fund,1.381,2016-02-26
Balanced Fund,1.4903,2016-02-27
Conservative Fund,1.5506,2016-02-27
Growth Fund,1.4208,2016-02-27
Moderate Fund,1.5399,2016-02-27
NZ Cash Fund,1.381,2016-02-27
Balanced Fund,1.4903,2016-02-28
Conservative Fund,1.5506,2016-02-28
Growth Fund,1.4208,2016-02-28
Moderate Fund,1.5399,2016-02-28
NZ Cash Fund,1.381,2016-02-28
Balanced Fund,1.4932,2016-02-29
Conservative Fund,1.5525,2016-02-29
Growth Fund,1.424,2016-02-29
Moderate Fund,1.5425,2016-02-29
NZ Cash Fund,1.3814,2016-02-29
Balanced Fund,1.5071,2016-03-01
Conservative Fund,1.5569,2016-03-01
Growth Fund,1.4414,2016-03-01
Moderate Fund,1.5518,2016-03-01
NZ Cash Fund,1.3815,2016-03-01
Balanced Fund,1.5127,2016-03-02
Conservative Fund,1.5583,2016-03-02
Growth Fund,1.4492,2016-03-02
Moderate Fund,1.5555,2016-03-02
NZ Cash Fund,1.3816,2016-03-02
Balanced Fund,1.5146,2016-03-03
Conservative Fund,1.5598,2016-03-03
Growth Fund,1.4517,2016-03-03
Moderate Fund,1.5575,2016-03-03
NZ Cash Fund,1.3817,2016-03-03
Balanced Fund,1.5161,2016-03-04
Conservative Fund,1.5603,2016-03-04
Growth Fund,1.4539,2016-03-04
Moderate Fund,1.5583,2016-03-04
NZ Cash Fund,1.3818,2016-03-04
Balanced Fund,1.5161,2016-03-05
Conservative Fund,1.5603,2016-03-05
Growth Fund,1.4539,2016-03-05
Moderate Fund,1.5583,2016-03-05
NZ Cash Fund,1.3818,2016-03-05
Balanced Fund,1.5161,2016-03-06
Conservative Fund,1.5603,2016-03-06
Growth Fund,1.4539,2016-03-06
Moderate Fund,1.5583,2016-03-06
NZ Cash Fund,1.3818,2016-03-06
Balanced Fund,1.5166,2016-03-07
Conservative Fund,1.5607,2016-03-07
Growth Fund,1.4547,2016-03-07
Moderate Fund,1.559,2016-03-07
NZ Cash Fund,1.3822,2016-03-07
Balanced Fund,1.5145,2016-03-08
Conservative Fund,1.5613,2016-03-08
Growth Fund,1.4515,2016-03-08
Moderate Fund,1.5585,2016-03-08
NZ Cash Fund,1.3823,2016-03-08
Balanced Fund,1.517,2016-03-09
Conservative Fund,1.562,2016-03-09
Growth Fund,1.4549,2016-03-09
Moderate Fund,1.5602,2016-03-09
NZ Cash Fund,1.3824,2016-03-09
Balanced Fund,1.5252,2016-03-10
Conservative Fund,1.5666,2016-03-10
Growth Fund,1.4644,2016-03-10
Moderate Fund,1.5669,2016-03-10
NZ Cash Fund,1.3826,2016-03-10
Balanced Fund,1.5331,2016-03-11
Conservative Fund,1.5684,2016-03-11
Growth Fund,1.4745,2016-03-11
Moderate Fund,1.5717,2016-03-11
NZ Cash Fund,1.3827,2016-03-11
Balanced Fund,1.5331,2016-03-12
Conservative Fund,1.5684,2016-03-12
Growth Fund,1.4745,2016-03-12
Moderate Fund,1.5717,2016-03-12
NZ Cash Fund,1.3827,2016-03-12
Balanced Fund,1.5331,2016-03-13
Conservative Fund,1.5684,2016-03-13
Growth Fund,1.4745,2016-03-13
Moderate Fund,1.5717,2016-03-13
NZ Cash Fund,1.3827,2016-03-13
Balanced Fund,1.5385,2016-03-14
Conservative Fund,1.5705,2016-03-14
Growth Fund,1.4813,2016-03-14
Moderate Fund,1.5756,2016-03-14
NZ Cash Fund,1.383,2016-03-14
Balanced Fund,1.5389,2016-03-15
Conservative Fund,1.5702,2016-03-15
Growth Fund,1.4817,2016-03-15
Moderate Fund,1.5758,2016-03-15
NZ Cash Fund,1.3831,2016-03-15
Balanced Fund,1.5416,2016-03-16
Conservative Fund,1.5711,2016-03-16
Growth Fund,1.4845,2016-03-16
Moderate Fund,1.5777,2016-03-16
NZ Cash Fund,1.3832,2016-03-16
Balanced Fund,1.5389,2016-03-17
Conservative Fund,1.572,2016-03-17
Growth Fund,1.4801,2016-03-17
Moderate Fund,1.5774,2016-03-17
NZ Cash Fund,1.3833,2016-03-17
Balanced Fund,1.5431,2016-03-18
Conservative Fund,1.5749,2016-03-18
Growth Fund,1.4851,2016-03-18
Moderate Fund,1.581,2016-03-18
NZ Cash Fund,1.3834,2016-03-18
Balanced Fund,1.5431,2016-03-19
Conservative Fund,1.5749,2016-03-19
Growth Fund,1.4851,2016-03-19
Moderate Fund,1.581,2016-03-19
NZ Cash Fund,1.3834,2016-03-19
Balanced Fund,1.5431,2016-03-20
Conservative Fund,1.5749,2016-03-20
Growth Fund,1.4851,2016-03-20
Moderate Fund,1.581,2016-03-20
NZ Cash Fund,1.3834,2016-03-20
Balanced Fund,1.545,2016-03-21
Conservative Fund,1.5757,2016-03-21
Growth Fund,1.4877,2016-03-21
Moderate Fund,1.582,2016-03-21
NZ Cash Fund,1.3838,2016-03-21
Balanced Fund,1.5465,2016-03-22
Conservative Fund,1.5761,2016-03-22
Growth Fund,1.4898,2016-03-22
Moderate Fund,1.583,2016-03-22
NZ Cash Fund,1.3839,2016-03-22
Balanced Fund,1.545,2016-03-23
Conservative Fund,1.5756,2016-03-23
Growth Fund,1.4879,2016-03-23
Moderate Fund,1.582,2016-03-23
NZ Cash Fund,1.384,2016-03-23
Balanced Fund,1.5409,2016-03-24
Conservative Fund,1.5741,2016-03-24
Growth Fund,1.4827,2016-03-24
Moderate Fund,1.5792,2016-03-24
NZ Cash Fund,1.3841,2016-03-24
Balanced Fund,1.5409,2016-03-25
Conservative Fund,1.5741,2016-03-25
Growth Fund,1.4827,2016-03-25
Moderate Fund,1.5792,2016-03-25
NZ Cash Fund,1.3841,2016-03-25
Balanced Fund,1.5409,2016-03-26
Conservative Fund,1.5741,2016-03-26
Growth Fund,1.4827,2016-03-26
Moderate Fund,1.5792,2016-03-26
NZ Cash Fund,1.3841,2016-03-26
Balanced Fund,1.5409,2016-03-27
Conservative Fund,1.5741,2016-03-27
Growth Fund,1.4827,2016-03-27
Moderate Fund,1.5792,2016-03-27
NZ Cash Fund,1.3841,2016-03-27
Balanced Fund,1.5409,2016-03-28
Conservative Fund,1.5741,2016-03-28
Growth Fund,1.4827,2016-03-28
Moderate Fund,1.5792,2016-03-28
NZ Cash Fund,1.3841,2016-03-28
Balanced Fund,1.5423,2016-03-29
Conservative Fund,1.5752,2016-03-29
Growth Fund,1.4831,2016-03-29
Moderate Fund,1.5808,2016-03-29
NZ Cash Fund,1.3846,2016-03-29
Balanced Fund,1.547,2016-03-30
Conservative Fund,1.578,2016-03-30
Growth Fund,1.4886,2016-03-30
Moderate Fund,1.5845,2016-03-30
NZ Cash Fund,1.3847,2016-03-30
Balanced Fund,1.5489,2016-03-31
Conservative Fund,1.5799,2016-03-31
Growth Fund,1.4905,2016-03-31
Moderate Fund,1.587,2016-03-31
NZ Cash Fund,1.3848,2016-03-31
Balanced Fund,1.5489,2016-04-01
Conservative Fund,1.5799,2016-04-01
Growth Fund,1.4905,2016-04-01
Moderate Fund,1.587,2016-04-01
NZ Cash Fund,1.3848,2016-04-01
Balanced Fund,1.5489,2016-04-02
Conservative Fund,1.5799,2016-04-02
Growth Fund,1.4905,2016-04-02
Moderate Fund,1.587,2016-04-02
NZ Cash Fund,1.3848,2016-04-02
Balanced Fund,1.5489,2016-04-03
Conservative Fund,1.5799,2016-04-03
Growth Fund,1.4905,2016-04-03
Moderate Fund,1.587,2016-04-03
NZ Cash Fund,1.3848,2016-04-03
Balanced Fund,1.5458,2016-04-04
Conservative Fund,1.58,2016-04-04
Growth Fund,1.4858,2016-04-04
Moderate Fund,1.5855,2016-04-04
NZ Cash Fund,1.3852,2016-04-04
Balanced Fund,1.5371,2016-04-05
Conservative Fund,1.5773,2016-04-05
Growth Fund,1.4741,2016-04-05
Moderate Fund,1.5802,2016-04-05
NZ Cash Fund,1.3853,2016-04-05
Balanced Fund,1.5429,2016-04-06
Conservative Fund,1.5794,2016-04-06
Growth Fund,1.4817,2016-04-06
Moderate Fund,1.5838,2016-04-06
NZ Cash Fund,1.3854,2016-04-06
Balanced Fund,1.5395,2016-04-07
Conservative Fund,1.5791,2016-04-07
Growth Fund,1.4771,2016-04-07
Moderate Fund,1.5823,2016-04-07
NZ Cash Fund,1.3856,2016-04-07
Balanced Fund,1.5421,2016-04-08
Conservative Fund,1.5799,2016-04-08
Growth Fund,1.4801,2016-04-08
Moderate Fund,1.5838,2016-04-08
NZ Cash Fund,1.3857,2016-04-08
Balanced Fund,1.5421,2016-04-09
Conservative Fund,1.5799,2016-04-09
Growth Fund,1.4801,2016-04-09
Moderate Fund,1.5838,2016-04-09
NZ Cash Fund,1.3857,2016-04-09
Balanced Fund,1.5421,2016-04-10
Conservative Fund,1.5799,2016-04-10
Growth Fund,1.4801,2016-04-10
Moderate Fund,1.5838,2016-04-10
NZ Cash Fund,1.3857,2016-04-10
Balanced Fund,1.5409,2016-04-11
Conservative Fund,1.5796,2016-04-11
Growth Fund,1.4786,2016-04-11
Moderate Fund,1.5832,2016-04-11
NZ Cash Fund,1.3859,2016-04-11
Balanced Fund,1.5461,2016-04-12
Conservative Fund,1.5805,2016-04-12
Growth Fund,1.4857,2016-04-12
Moderate Fund,1.5859,2016-04-12
NZ Cash Fund,1.386,2016-04-12
Balanced Fund,1.5566,2016-04-13
Conservative Fund,1.5841,2016-04-13
Growth Fund,1.4998,2016-04-13
Moderate Fund,1.5924,2016-04-13
NZ Cash Fund,1.3861,2016-04-13
Balanced Fund,1.5612,2016-04-14
Conservative Fund,1.5866,2016-04-14
Growth Fund,1.506,2016-04-14
Moderate Fund,1.5958,2016-04-14
NZ Cash Fund,1.3862,2016-04-14
Balanced Fund,1.5624,2016-04-15
Conservative Fund,1.5874,2016-04-15
Growth Fund,1.5072,2016-04-15
Moderate Fund,1.5971,2016-04-15
NZ Cash Fund,1.3864,2016-04-15
Balanced Fund,1.5624,2016-04-16
Conservative Fund,1.5874,2016-04-16
Growth Fund,1.5072,2016-04-16
Moderate Fund,1.5971,2016-04-16
NZ Cash Fund,1.3864,2016-04-16
Balanced Fund,1.5624,2016-04-17
Conservative Fund,1.5874,2016-04-17
Growth Fund,1.5072,2016-04-17
Moderate Fund,1.5971,2016-04-17
NZ Cash Fund,1.3864,2016-04-17
Balanced Fund,1.5638,2016-04-18
Conservative Fund,1.5883,2016-04-18
Growth Fund,1.5087,2016-04-18
Moderate Fund,1.5982,2016-04-18
NZ Cash Fund,1.3867,2016-04-18
Balanced Fund,1.5638,2016-04-19
Conservative Fund,1.5883,2016-04-19
Growth Fund,1.5087,2016-04-19
Moderate Fund,1.5982,2016-04-19
NZ Cash Fund,1.3867,2016-04-19
Balanced Fund,1.5711,2016-04-20
Conservative Fund,1.5912,2016-04-20
Growth Fund,1.5189,2016-04-20
Moderate Fund,1.6026,2016-04-20
NZ Cash Fund,1.3869,2016-04-20
Balanced Fund,1.5699,2016-04-21
Conservative Fund,1.5909,2016-04-21
Growth Fund,1.5182,2016-04-21
Moderate Fund,1.6016,2016-04-21
NZ Cash Fund,1.387,2016-04-21
Balanced Fund,1.5686,2016-04-22
Conservative Fund,1.5903,2016-04-22
Growth Fund,1.516,2016-04-22
Moderate Fund,1.6007,2016-04-22
NZ Cash Fund,1.3871,2016-04-22
Balanced Fund,1.5686,2016-04-23
Conservative Fund,1.5903,2016-04-23
Growth Fund,1.516,2016-04-23
Moderate Fund,1.6007,2016-04-23
NZ Cash Fund,1.3871,2016-04-23
Balanced Fund,1.5686,2016-04-24
Conservative Fund,1.5903,2016-04-24
Growth Fund,1.516,2016-04-24
Moderate Fund,1.6007,2016-04-24
NZ Cash Fund,1.3871,2016-04-24
Balanced Fund,1.5686,2016-04-25
Conservative Fund,1.5903,2016-04-25
Growth Fund,1.516,2016-04-25
Moderate Fund,1.6007,2016-04-25
NZ Cash Fund,1.3871,2016-04-25
Balanced Fund,1.5662,2016-04-26
Conservative Fund,1.5879,2016-04-26
Growth Fund,1.5127,2016-04-26
Moderate Fund,1.5987,2016-04-26
NZ Cash Fund,1.3875,2016-04-26
Balanced Fund,1.5653,2016-04-27
Conservative Fund,1.5885,2016-04-27
Growth Fund,1.5109,2016-04-27
Moderate Fund,1.5982,2016-04-27
NZ Cash Fund,1.3876,2016-04-27
Balanced Fund,1.5633,2016-04-28
Conservative Fund,1.5887,2016-04-28
Growth Fund,1.508,2016-04-28
Moderate Fund,1.5979,2016-04-28
NZ Cash Fund,1.3877,2016-04-28
Balanced Fund,1.5603,2016-04-29
Conservative Fund,1.5884,2016-04-29
Growth Fund,1.5042,2016-04-29
