Scheme,Price,Date
Growth Fund,0.821,2009-09-25
Growth Fund,0.821,2009-09-26
Growth Fund,0.821,2009-09-27
Growth Fund,0.8204,2009-09-28
Growth Fund,0.8297,2009-09-29
Growth Fund,0.8252,2009-09-30
Growth Fund,0.8233,2009-10-01
Growth Fund,0.8094,2009-10-02
Growth Fund,0.8094,2009-10-03
Growth Fund,0.8094,2009-10-04
Growth Fund,0.8079,2009-10-05
Growth Fund,0.8111,2009-10-06
Growth Fund,0.8164,2009-10-07
Growth Fund,0.8229,2009-10-08
Growth Fund,0.8256,2009-10-09
Growth Fund,0.8256,2009-10-10
Growth Fund,0.8256,2009-10-11
Growth Fund,0.8269,2009-10-12
Growth Fund,0.829,2009-10-13
Growth Fund,0.8297,2009-10-14
Growth Fund,0.8354,2009-10-15
Growth Fund,0.8361,2009-10-16
Growth Fund,0.8361,2009-10-17
Growth Fund,0.8361,2009-10-18
Growth Fund,0.8311,2009-10-19
Growth Fund,0.8359,2009-10-20
Growth Fund,0.8321,2009-10-21
Growth Fund,0.8264,2009-10-22
Growth Fund,0.8263,2009-10-23
Growth Fund,0.8263,2009-10-24
Growth Fund,0.8263,2009-10-25
Growth Fund,0.8263,2009-10-26
Growth Fund,0.821,2009-10-27
Growth Fund,0.818,2009-10-28
Growth Fund,0.8139,2009-10-29
Growth Fund,0.8168,2009-10-30
Growth Fund,0.8168,2009-10-31
Growth Fund,0.8168,2009-11-01
Growth Fund,0.8143,2009-11-02
Growth Fund,0.8127,2009-11-03
Growth Fund,0.8137,2009-11-04
Growth Fund,0.8145,2009-11-05
Growth Fund,0.8223,2009-11-06
Growth Fund,0.8223,2009-11-07
Growth Fund,0.8223,2009-11-08
Growth Fund,0.8211,2009-11-09
Growth Fund,0.8286,2009-11-10
Growth Fund,0.8299,2009-11-11
Growth Fund,0.8346,2009-11-12
Growth Fund,0.8287,2009-11-13
Growth Fund,0.8287,2009-11-14
Growth Fund,0.8287,2009-11-15
Growth Fund,0.8318,2009-11-16
Growth Fund,0.8332,2009-11-17
Growth Fund,0.8348,2009-11-18
Growth Fund,0.8368,2009-11-19
Growth Fund,0.8326,2009-11-20
Growth Fund,0.8326,2009-11-21
Growth Fund,0.8326,2009-11-22
Growth Fund,0.8315,2009-11-23
Growth Fund,0.8347,2009-11-24
Growth Fund,0.838,2009-11-25
Growth Fund,0.8383,2009-11-26
Growth Fund,0.8341,2009-11-27
Growth Fund,0.8341,2009-11-28
Growth Fund,0.8341,2009-11-29
Growth Fund,0.8356,2009-11-30
Growth Fund,0.8344,2009-12-01
Growth Fund,0.8439,2009-12-02
Growth Fund,0.845,2009-12-03
Growth Fund,0.8405,2009-12-04
Growth Fund,0.8405,2009-12-05
Growth Fund,0.8405,2009-12-06
Growth Fund,0.8449,2009-12-07
Growth Fund,0.8433,2009-12-08
Growth Fund,0.838,2009-12-09
Growth Fund,0.8322,2009-12-10
Growth Fund,0.8324,2009-12-11
Growth Fund,0.8324,2009-12-12
Growth Fund,0.8324,2009-12-13
Growth Fund,0.8342,2009-12-14
Growth Fund,0.8384,2009-12-15
Growth Fund,0.8345,2009-12-16
Growth Fund,0.8403,2009-12-17
Growth Fund,0.8397,2009-12-18
Growth Fund,0.8397,2009-12-19
Growth Fund,0.8397,2009-12-20
Growth Fund,0.8388,2009-12-21
Growth Fund,0.8464,2009-12-22
Growth Fund,0.853,2009-12-23
Growth Fund,0.8555,2009-12-24
Growth Fund,0.8555,2009-12-25
Growth Fund,0.8555,2009-12-26
Growth Fund,0.8555,2009-12-27
Growth Fund,0.8555,2009-12-28
Growth Fund,0.859,2009-12-29
Growth Fund,0.8535,2009-12-30
Growth Fund,0.8499,2009-12-31
Growth Fund,0.8499,2010-01-01
Growth Fund,0.8499,2010-01-02
Growth Fund,0.8499,2010-01-03
Growth Fund,0.8499,2010-01-04
Growth Fund,0.857,2010-01-05
Growth Fund,0.86,2010-01-06
Growth Fund,0.8601,2010-01-07
Growth Fund,0.862,2010-01-08
Growth Fund,0.862,2010-01-09
Growth Fund,0.862,2010-01-10
Growth Fund,0.863,2010-01-11
Growth Fund,0.8607,2010-01-12
Growth Fund,0.8566,2010-01-13
Growth Fund,0.8614,2010-01-14
Growth Fund,0.8602,2010-01-15
Growth Fund,0.8602,2010-01-16
Growth Fund,0.8602,2010-01-17
Growth Fund,0.8583,2010-01-18
Growth Fund,0.8557,2010-01-19
Growth Fund,0.8625,2010-01-20
Growth Fund,0.8597,2010-01-21
Growth Fund,0.8521,2010-01-22
Growth Fund,0.8521,2010-01-23
Growth Fund,0.8521,2010-01-24
Growth Fund,0.8427,2010-01-25
Growth Fund,0.8454,2010-01-26
Growth Fund,0.8418,2010-01-27
Growth Fund,0.8423,2010-01-28
Growth Fund,0.833,2010-01-29
Growth Fund,0.833,2010-01-30
Growth Fund,0.833,2010-01-31
Growth Fund,0.8307,2010-02-01
Growth Fund,0.8355,2010-02-02
Growth Fund,0.8429,2010-02-03
Growth Fund,0.843,2010-02-04
Growth Fund,0.8291,2010-02-05
Growth Fund,0.8291,2010-02-06
Growth Fund,0.8291,2010-02-07
Growth Fund,0.83,2010-02-08
Growth Fund,0.8256,2010-02-09
Growth Fund,0.8276,2010-02-10
Growth Fund,0.8304,2010-02-11
Growth Fund,0.8303,2010-02-12
Growth Fund,0.8303,2010-02-13
Growth Fund,0.8303,2010-02-14
Growth Fund,0.8313,2010-02-15
Growth Fund,0.8323,2010-02-16
Growth Fund,0.8388,2010-02-17
Growth Fund,0.8419,2010-02-18
Growth Fund,0.8449,2010-02-19
Growth Fund,0.8449,2010-02-20
Growth Fund,0.8449,2010-02-21
Growth Fund,0.8488,2010-02-22
Growth Fund,0.8491,2010-02-23
Growth Fund,0.8458,2010-02-24
Growth Fund,0.8464,2010-02-25
Growth Fund,0.8486,2010-02-26
Growth Fund,0.8486,2010-02-27
Growth Fund,0.8486,2010-02-28
Growth Fund,0.851,2010-03-01
Growth Fund,0.8572,2010-03-02
Growth Fund,0.8626,2010-03-03
Growth Fund,0.8658,2010-03-04
Growth Fund,0.8668,2010-03-05
Growth Fund,0.8668,2010-03-06
Growth Fund,0.8668,2010-03-07
Growth Fund,0.871,2010-03-08
Growth Fund,0.8728,2010-03-09
Growth Fund,0.871,2010-03-10
Growth Fund,0.8742,2010-03-11
Growth Fund,0.876,2010-03-12
Growth Fund,0.876,2010-03-13
Growth Fund,0.876,2010-03-14
Growth Fund,0.8753,2010-03-15
Growth Fund,0.8728,2010-03-16
Growth Fund,0.8769,2010-03-17
Growth Fund,0.8792,2010-03-18
Growth Fund,0.879,2010-03-19
Growth Fund,0.879,2010-03-20
Growth Fund,0.879,2010-03-21
Growth Fund,0.8784,2010-03-22
Growth Fund,0.8819,2010-03-23
Growth Fund,0.8821,2010-03-24
Growth Fund,0.8805,2010-03-25
Growth Fund,0.88,2010-03-26
Growth Fund,0.88,2010-03-27
Growth Fund,0.88,2010-03-28
Growth Fund,0.8849,2010-03-29
Growth Fund,0.8858,2010-03-30
Growth Fund,0.884,2010-03-31
Growth Fund,0.884,2010-04-01
Growth Fund,0.884,2010-04-02
Growth Fund,0.884,2010-04-03
Growth Fund,0.884,2010-04-04
Growth Fund,0.884,2010-04-05
Growth Fund,0.9002,2010-04-06
Growth Fund,0.8985,2010-04-07
Growth Fund,0.8953,2010-04-08
Growth Fund,0.8928,2010-04-09
Growth Fund,0.8928,2010-04-10
Growth Fund,0.8928,2010-04-11
Growth Fund,0.8968,2010-04-12
Growth Fund,0.8975,2010-04-13
Growth Fund,0.9032,2010-04-14
Growth Fund,0.9049,2010-04-15
Growth Fund,0.9022,2010-04-16
Growth Fund,0.9022,2010-04-17
Growth Fund,0.9022,2010-04-18
Growth Fund,0.8924,2010-04-19
Growth Fund,0.8969,2010-04-20
Growth Fund,0.8995,2010-04-21
Growth Fund,0.897,2010-04-22
Growth Fund,0.8935,2010-04-23
Growth Fund,0.8935,2010-04-24
Growth Fund,0.8935,2010-04-25
Growth Fund,0.8965,2010-04-26
Growth Fund,0.8961,2010-04-27
Growth Fund,0.8853,2010-04-28
Growth Fund,0.8814,2010-04-29
Growth Fund,0.8809,2010-04-30
Growth Fund,0.8809,2010-05-01
Growth Fund,0.8809,2010-05-02
Growth Fund,0.8786,2010-05-03
Growth Fund,0.882,2010-05-04
Growth Fund,0.8723,2010-05-05
Growth Fund,0.8519,2010-05-06
Growth Fund,0.8451,2010-05-07
Growth Fund,0.8451,2010-05-08
Growth Fund,0.8451,2010-05-09
Growth Fund,0.8614,2010-05-10
Growth Fund,0.8606,2010-05-11
Growth Fund,0.8597,2010-05-12
Growth Fund,0.8711,2010-05-13
Growth Fund,0.8639,2010-05-14
Growth Fund,0.8639,2010-05-15
Growth Fund,0.8639,2010-05-16
Growth Fund,0.8526,2010-05-17
Growth Fund,0.8512,2010-05-18
Growth Fund,0.8516,2010-05-19
Growth Fund,0.8376,2010-05-20
Growth Fund,0.8323,2010-05-21
Growth Fund,0.8323,2010-05-22
Growth Fund,0.8323,2010-05-23
Growth Fund,0.8411,2010-05-24
Growth Fund,0.8279,2010-05-25
Growth Fund,0.8332,2010-05-26
Growth Fund,0.8318,2010-05-27
Growth Fund,0.8474,2010-05-28
Growth Fund,0.8474,2010-05-29
Growth Fund,0.8474,2010-05-30
Growth Fund,0.8449,2010-05-31
Growth Fund,0.8409,2010-06-01
Growth Fund,0.8333,2010-06-02
Growth Fund,0.8456,2010-06-03
Growth Fund,0.8347,2010-06-04
Growth Fund,0.8347,2010-06-05
Growth Fund,0.8347,2010-06-06
Growth Fund,0.8347,2010-06-07
Growth Fund,0.8315,2010-06-08
Growth Fund,0.8299,2010-06-09
Growth Fund,0.8384,2010-06-10
Growth Fund,0.8422,2010-06-11
Growth Fund,0.8422,2010-06-12
Growth Fund,0.8422,2010-06-13
Growth Fund,0.8431,2010-06-14
Growth Fund,0.8431,2010-06-15
Growth Fund,0.8541,2010-06-16
Growth Fund,0.8497,2010-06-17
Growth Fund,0.8522,2010-06-18
Growth Fund,0.8522,2010-06-19
Growth Fund,0.8522,2010-06-20
Growth Fund,0.8541,2010-06-21
Growth Fund,0.8508,2010-06-22
Growth Fund,0.8396,2010-06-23
Growth Fund,0.8405,2010-06-24
Growth Fund,0.8319,2010-06-25
Growth Fund,0.8319,2010-06-26
Growth Fund,0.8319,2010-06-27
Growth Fund,0.834,2010-06-28
Growth Fund,0.8219,2010-06-29
Growth Fund,0.8192,2010-06-30
Growth Fund,0.8144,2010-07-01
Growth Fund,0.8153,2010-07-02
Growth Fund,0.8153,2010-07-03
Growth Fund,0.8153,2010-07-04
Growth Fund,0.8101,2010-07-05
Growth Fund,0.8156,2010-07-06
Growth Fund,0.8156,2010-07-07
Growth Fund,0.8302,2010-07-08
Growth Fund,0.8321,2010-07-09
Growth Fund,0.8321,2010-07-10
Growth Fund,0.8321,2010-07-11
Growth Fund,0.8337,2010-07-12
Growth Fund,0.8334,2010-07-13
Growth Fund,0.8414,2010-07-14
Growth Fund,0.8371,2010-07-15
Growth Fund,0.8391,2010-07-16
Growth Fund,0.8391,2010-07-17
Growth Fund,0.8391,2010-07-18
Growth Fund,0.83,2010-07-19
Growth Fund,0.8354,2010-07-20
Growth Fund,0.8349,2010-07-21
Growth Fund,0.8301,2010-07-22
Growth Fund,0.8385,2010-07-23
Growth Fund,0.8385,2010-07-24
Growth Fund,0.8385,2010-07-25
Growth Fund,0.8426,2010-07-26
Growth Fund,0.8462,2010-07-27
Growth Fund,0.8464,2010-07-28
Growth Fund,0.8527,2010-07-29
Growth Fund,0.8481,2010-07-30
Growth Fund,0.8481,2010-07-31
Growth Fund,0.8481,2010-08-01
Growth Fund,0.8569,2010-08-02
Growth Fund,0.8574,2010-08-03
Growth Fund,0.857,2010-08-04
Growth Fund,0.8605,2010-08-05
Growth Fund,0.8585,2010-08-06
Growth Fund,0.8585,2010-08-07
Growth Fund,0.8585,2010-08-08
Growth Fund,0.8629,2010-08-09
Growth Fund,0.8599,2010-08-10
Growth Fund,0.8476,2010-08-11
Growth Fund,0.8449,2010-08-12
Growth Fund,0.8455,2010-08-13
Growth Fund,0.8455,2010-08-14
Growth Fund,0.8455,2010-08-15
Growth Fund,0.8466,2010-08-16
Growth Fund,0.8499,2010-08-17
Growth Fund,0.85,2010-08-18
Growth Fund,0.8533,2010-08-19
Growth Fund,0.8473,2010-08-20
Growth Fund,0.8473,2010-08-21
Growth Fund,0.8473,2010-08-22
Growth Fund,0.8455,2010-08-23
Growth Fund,0.8412,2010-08-24
Growth Fund,0.8377,2010-08-25
Growth Fund,0.8403,2010-08-26
Growth Fund,0.8424,2010-08-27
Growth Fund,0.8424,2010-08-28
Growth Fund,0.8424,2010-08-29
Growth Fund,0.8419,2010-08-30
Growth Fund,0.8442,2010-08-31
Growth Fund,0.8561,2010-09-01
Growth Fund,0.8587,2010-09-02
Growth Fund,0.8635,2010-09-03
Growth Fund,0.8635,2010-09-04
Growth Fund,0.8635,2010-09-05
Growth Fund,0.8661,2010-09-06
Growth Fund,0.8629,2010-09-07
Growth Fund,0.8629,2010-09-08
Growth Fund,0.8647,2010-09-09
Growth Fund,0.8652,2010-09-10
Growth Fund,0.8652,2010-09-11
Growth Fund,0.8652,2010-09-12
Growth Fund,0.871,2010-09-13
Growth Fund,0.8721,2010-09-14
Growth Fund,0.8744,2010-09-15
Growth Fund,0.8759,2010-09-16
Growth Fund,0.8765,2010-09-17
Growth Fund,0.8765,2010-09-18
Growth Fund,0.8765,2010-09-19
Growth Fund,0.8784,2010-09-20
Growth Fund,0.8828,2010-09-21
Growth Fund,0.8816,2010-09-22
Growth Fund,0.8791,2010-09-23
Growth Fund,0.8766,2010-09-24
Growth Fund,0.8766,2010-09-25
Growth Fund,0.8766,2010-09-26
Growth Fund,0.8863,2010-09-27
Growth Fund,0.8836,2010-09-28
Growth Fund,0.8842,2010-09-29
Growth Fund,0.8803,2010-09-30
Growth Fund,0.8792,2010-10-01
Growth Fund,0.8792,2010-10-02
Growth Fund,0.8792,2010-10-03
Growth Fund,0.8817,2010-10-04
Growth Fund,0.8768,2010-10-05
Growth Fund,0.8883,2010-10-06
Growth Fund,0.8918,2010-10-07
Growth Fund,0.8892,2010-10-08
Growth Fund,0.8892,2010-10-09
Growth Fund,0.8892,2010-10-10
Growth Fund,0.8911,2010-10-11
Growth Fund,0.8884,2010-10-12
Growth Fund,0.8905,2010-10-13
Growth Fund,0.8951,2010-10-14
Growth Fund,0.8946,2010-10-15
Growth Fund,0.8946,2010-10-16
Growth Fund,0.8946,2010-10-17
Growth Fund,0.8947,2010-10-18
Growth Fund,0.8939,2010-10-19
Growth Fund,0.8946,2010-10-20
Growth Fund,0.8973,2010-10-21
Growth Fund,0.9002,2010-10-22
Growth Fund,0.9002,2010-10-23
Growth Fund,0.9002,2010-10-24
Growth Fund,0.9002,2010-10-25
Growth Fund,0.8995,2010-10-26
Growth Fund,0.8967,2010-10-27
Growth Fund,0.896,2010-10-28
Growth Fund,0.8915,2010-10-29
Growth Fund,0.8915,2010-10-30
Growth Fund,0.8915,2010-10-31
Growth Fund,0.8939,2010-11-01
Growth Fund,0.8956,2010-11-02
Growth Fund,0.8944,2010-11-03
Growth Fund,0.8938,2010-11-04
Growth Fund,0.9002,2010-11-05
Growth Fund,0.9002,2010-11-06
Growth Fund,0.9002,2010-11-07
Growth Fund,0.9028,2010-11-08
Growth Fund,0.9024,2010-11-09
Growth Fund,0.8966,2010-11-10
Growth Fund,0.8997,2010-11-11
Growth Fund,0.896,2010-11-12
Growth Fund,0.896,2010-11-13
Growth Fund,0.896,2010-11-14
Growth Fund,0.8937,2010-11-15
Growth Fund,0.8929,2010-11-16
Growth Fund,0.8844,2010-11-17
Growth Fund,0.8847,2010-11-18
Growth Fund,0.8871,2010-11-19
Growth Fund,0.8871,2010-11-20
Growth Fund,0.8871,2010-11-21
Growth Fund,0.8928,2010-11-22
Growth Fund,0.8872,2010-11-23
Growth Fund,0.8865,2010-11-24
Growth Fund,0.8895,2010-11-25
Growth Fund,0.8889,2010-11-26
Growth Fund,0.8889,2010-11-27
Growth Fund,0.8889,2010-11-28
Growth Fund,0.8914,2010-11-29
Growth Fund,0.8862,2010-11-30
Growth Fund,0.8865,2010-12-01
Growth Fund,0.8985,2010-12-02
Growth Fund,0.9043,2010-12-03
Growth Fund,0.9043,2010-12-04
Growth Fund,0.9043,2010-12-05
Growth Fund,0.9038,2010-12-06
Growth Fund,0.9034,2010-12-07
Growth Fund,0.9051,2010-12-08
Growth Fund,0.9115,2010-12-09
Growth Fund,0.9104,2010-12-10
Growth Fund,0.9104,2010-12-11
Growth Fund,0.9104,2010-12-12
Growth Fund,0.9128,2010-12-13
Growth Fund,0.9158,2010-12-14
Growth Fund,0.9158,2010-12-15
Growth Fund,0.9163,2010-12-16
Growth Fund,0.9198,2010-12-17
Growth Fund,0.9198,2010-12-18
Growth Fund,0.9198,2010-12-19
Growth Fund,0.9196,2010-12-20
Growth Fund,0.921,2010-12-21
Growth Fund,0.9256,2010-12-22
Growth Fund,0.9264,2010-12-23
Growth Fund,0.9247,2010-12-24
Growth Fund,0.9247,2010-12-25
Growth Fund,0.9247,2010-12-26
Growth Fund,0.9247,2010-12-27
Growth Fund,0.9247,2010-12-28
Growth Fund,0.9197,2010-12-29
Growth Fund,0.9192,2010-12-30
Growth Fund,0.9124,2010-12-31
Growth Fund,0.9124,2011-01-01
Growth Fund,0.9124,2011-01-02
Growth Fund,0.9124,2011-01-03
Growth Fund,0.9124,2011-01-04
Growth Fund,0.9211,2011-01-05
Growth Fund,0.9242,2011-01-06
Growth Fund,0.9222,2011-01-07
Growth Fund,0.9222,2011-01-08
Growth Fund,0.9222,2011-01-09
Growth Fund,0.9189,2011-01-10
Growth Fund,0.9178,2011-01-11
Growth Fund,0.9255,2011-01-12
Growth Fund,0.9294,2011-01-13
Growth Fund,0.9271,2011-01-14
Growth Fund,0.9271,2011-01-15
Growth Fund,0.9271,2011-01-16
Growth Fund,0.9298,2011-01-17
Growth Fund,0.9296,2011-01-18
Growth Fund,0.9339,2011-01-19
Growth Fund,0.9274,2011-01-20
Growth Fund,0.93,2011-01-21
Growth Fund,0.93,2011-01-22
Growth Fund,0.93,2011-01-23
Growth Fund,0.931,2011-01-24
Growth Fund,0.9306,2011-01-25
Growth Fund,0.9325,2011-01-26
Growth Fund,0.9309,2011-01-27
Growth Fund,0.9319,2011-01-28
Growth Fund,0.9319,2011-01-29
Growth Fund,0.9319,2011-01-30
Growth Fund,0.9254,2011-01-31
Growth Fund,0.9303,2011-02-01
Growth Fund,0.9322,2011-02-02
Growth Fund,0.9397,2011-02-03
Growth Fund,0.9414,2011-02-04
Growth Fund,0.9414,2011-02-05
Growth Fund,0.9414,2011-02-06
Growth Fund,0.942,2011-02-07
Growth Fund,0.9429,2011-02-08
Growth Fund,0.945,2011-02-09
Growth Fund,0.9446,2011-02-10
Growth Fund,0.9472,2011-02-11
Growth Fund,0.9472,2011-02-12
Growth Fund,0.9472,2011-02-13
Growth Fund,0.9534,2011-02-14
Growth Fund,0.9555,2011-02-15
Growth Fund,0.9559,2011-02-16
Growth Fund,0.9608,2011-02-17
Growth Fund,0.9599,2011-02-18
Growth Fund,0.9599,2011-02-19
Growth Fund,0.9599,2011-02-20
Growth Fund,0.9581,2011-02-21
Growth Fund,0.9573,2011-02-22
Growth Fund,0.9542,2011-02-23
Growth Fund,0.9521,2011-02-24
Growth Fund,0.9503,2011-02-25
Growth Fund,0.9503,2011-02-26
Growth Fund,0.9503,2011-02-27
Growth Fund,0.9597,2011-02-28
Growth Fund,0.9598,2011-03-01
Growth Fund,0.9575,2011-03-02
Growth Fund,0.956,2011-03-03
Growth Fund,0.9664,2011-03-04
Growth Fund,0.9664,2011-03-05
Growth Fund,0.9664,2011-03-06
Growth Fund,0.9658,2011-03-07
Growth Fund,0.9575,2011-03-08
Growth Fund,0.961,2011-03-09
Growth Fund,0.9567,2011-03-10
Growth Fund,0.9482,2011-03-11
Growth Fund,0.9482,2011-03-12
Growth Fund,0.9482,2011-03-13
Growth Fund,0.9479,2011-03-14
Growth Fund,0.9289,2011-03-15
Growth Fund,0.9279,2011-03-16
Growth Fund,0.9283,2011-03-17
Growth Fund,0.9385,2011-03-18
Growth Fund,0.9385,2011-03-19
Growth Fund,0.9385,2011-03-20
Growth Fund,0.9408,2011-03-21
Growth Fund,0.9449,2011-03-22
Growth Fund,0.9443,2011-03-23
Growth Fund,0.9455,2011-03-24
Growth Fund,0.9485,2011-03-25
Growth Fund,0.9485,2011-03-26
Growth Fund,0.9485,2011-03-27
Growth Fund,0.949,2011-03-28
Growth Fund,0.947,2011-03-29
Growth Fund,0.9508,2011-03-30
Growth Fund,0.9535,2011-03-31
Growth Fund,0.9535,2011-04-01
Growth Fund,0.9535,2011-04-02
Growth Fund,0.9535,2011-04-03
Growth Fund,0.9557,2011-04-04
Growth Fund,0.9565,2011-04-05
Growth Fund,0.955,2011-04-06
Growth Fund,0.9555,2011-04-07
Growth Fund,0.9537,2011-04-08
Growth Fund,0.9537,2011-04-09
Growth Fund,0.9537,2011-04-10
Growth Fund,0.9543,2011-04-11
Growth Fund,0.9467,2011-04-12
Growth Fund,0.9443,2011-04-13
Growth Fund,0.9436,2011-04-14
Growth Fund,0.9415,2011-04-15
Growth Fund,0.9415,2011-04-16
Growth Fund,0.9415,2011-04-17
Growth Fund,0.945,2011-04-18
Growth Fund,0.9386,2011-04-19
Growth Fund,0.9446,2011-04-20
Growth Fund,0.953,2011-04-21
Growth Fund,0.953,2011-04-22
Growth Fund,0.953,2011-04-23
Growth Fund,0.953,2011-04-24
Growth Fund,0.953,2011-04-25
Growth Fund,0.9526,2011-04-26
Growth Fund,0.9557,2011-04-27
Growth Fund,0.9621,2011-04-28
Growth Fund,0.9609,2011-04-29
Growth Fund,0.9609,2011-04-30
Growth Fund,0.9609,2011-05-01
Growth Fund,0.9611,2011-05-02
Growth Fund,0.9592,2011-05-03
Growth Fund,0.9599,2011-05-04
Growth Fund,0.9565,2011-05-05
Growth Fund,0.9566,2011-05-06
Growth Fund,0.9566,2011-05-07
Growth Fund,0.9566,2011-05-08
Growth Fund,0.9568,2011-05-09
Growth Fund,0.9577,2011-05-10
Growth Fund,0.9618,2011-05-11
Growth Fund,0.9537,2011-05-12
Growth Fund,0.9579,2011-05-13
Growth Fund,0.9579,2011-05-14
Growth Fund,0.9579,2011-05-15
Growth Fund,0.9558,2011-05-16
Growth Fund,0.954,2011-05-17
Growth Fund,0.9529,2011-05-18
Growth Fund,0.9588,2011-05-19
Growth Fund,0.955,2011-05-20
Growth Fund,0.955,2011-05-21
Growth Fund,0.955,2011-05-22
Growth Fund,0.9501,2011-05-23
Growth Fund,0.9443,2011-05-24
Growth Fund,0.9408,2011-05-25
Growth Fund,0.9439,2011-05-26
Growth Fund,0.9453,2011-05-27
Growth Fund,0.9453,2011-05-28
Growth Fund,0.9453,2011-05-29
Growth Fund,0.9457,2011-05-30
Growth Fund,0.9508,2011-05-31
Growth Fund,0.9525,2011-06-01
Growth Fund,0.941,2011-06-02
Growth Fund,0.9409,2011-06-03
Growth Fund,0.9409,2011-06-04
Growth Fund,0.9409,2011-06-05
Growth Fund,0.9409,2011-06-06
Growth Fund,0.9303,2011-06-07
Growth Fund,0.9297,2011-06-08
Growth Fund,0.9249,2011-06-09
Growth Fund,0.9267,2011-06-10
Growth Fund,0.9267,2011-06-11
Growth Fund,0.9267,2011-06-12
Growth Fund,0.9247,2011-06-13
Growth Fund,0.9266,2011-06-14
Growth Fund,0.9314,2011-06-15
Growth Fund,0.921,2011-06-16
Growth Fund,0.922,2011-06-17
Growth Fund,0.922,2011-06-18
Growth Fund,0.922,2011-06-19
Growth Fund,0.9196,2011-06-20
Growth Fund,0.9234,2011-06-21
Growth Fund,0.9287,2011-06-22
Growth Fund,0.9245,2011-06-23
Growth Fund,0.9238,2011-06-24
Growth Fund,0.9238,2011-06-25
Growth Fund,0.9238,2011-06-26
Growth Fund,0.9188,2011-06-27
Growth Fund,0.9243,2011-06-28
Growth Fund,0.9279,2011-06-29
Growth Fund,0.9367,2011-06-30
Growth Fund,0.9375,2011-07-01
Growth Fund,0.9375,2011-07-02
Growth Fund,0.9375,2011-07-03
Growth Fund,0.9424,2011-07-04
Growth Fund,0.9399,2011-07-05
Growth Fund,0.9412,2011-07-06
Growth Fund,0.9422,2011-07-07
Growth Fund,0.9421,2011-07-08
Growth Fund,0.9421,2011-07-09
Growth Fund,0.9421,2011-07-10
Growth Fund,0.9373,2011-07-11
Growth Fund,0.9301,2011-07-12
Growth Fund,0.9283,2011-07-13
Growth Fund,0.9221,2011-07-14
Growth Fund,0.9169,2011-07-15
Growth Fund,0.9169,2011-07-16
Growth Fund,0.9169,2011-07-17
Growth Fund,0.9177,2011-07-18
Growth Fund,0.9135,2011-07-19
Growth Fund,0.921,2011-07-20
Growth Fund,0.9233,2011-07-21
Growth Fund,0.9288,2011-07-22
Growth Fund,0.9288,2011-07-23
Growth Fund,0.9288,2011-07-24
Growth Fund,0.927,2011-07-25
Growth Fund,0.9266,2011-07-26
Growth Fund,0.9253,2011-07-27
Growth Fund,0.9112,2011-07-28
Growth Fund,0.9063,2011-07-29
Growth Fund,0.9063,2011-07-30
Growth Fund,0.9063,2011-07-31
Growth Fund,0.9081,2011-08-01
Growth Fund,0.9004,2011-08-02
Growth Fund,0.8895,2011-08-03
Growth Fund,0.8732,2011-08-04
Growth Fund,0.8655,2011-08-05
Growth Fund,0.8655,2011-08-06
Growth Fund,0.8655,2011-08-07
Growth Fund,0.8347,2011-08-08
Growth Fund,0.8495,2011-08-09
Growth Fund,0.8429,2011-08-10
Growth Fund,0.8572,2011-08-11
Growth Fund,0.8615,2011-08-12
Growth Fund,0.8615,2011-08-13
Growth Fund,0.8615,2011-08-14
Growth Fund,0.8701,2011-08-15
Growth Fund,0.8741,2011-08-16
Growth Fund,0.8745,2011-08-17
Growth Fund,0.8568,2011-08-18
Growth Fund,0.8456,2011-08-19
Growth Fund,0.8456,2011-08-20
Growth Fund,0.8456,2011-08-21
Growth Fund,0.8447,2011-08-22
Growth Fund,0.8472,2011-08-23
Growth Fund,0.8571,2011-08-24
Growth Fund,0.8628,2011-08-25
Growth Fund,0.8581,2011-08-26
Growth Fund,0.8581,2011-08-27
Growth Fund,0.8581,2011-08-28
Growth Fund,0.8614,2011-08-29
Growth Fund,0.8694,2011-08-30
Growth Fund,0.8765,2011-08-31
Growth Fund,0.8795,2011-09-01
Growth Fund,0.8713,2011-09-02
Growth Fund,0.8713,2011-09-03
Growth Fund,0.8713,2011-09-04
Growth Fund,0.8633,2011-09-05
Growth Fund,0.8575,2011-09-06
Growth Fund,0.8608,2011-09-07
Growth Fund,0.8704,2011-09-08
Growth Fund,0.8678,2011-09-09
Growth Fund,0.8678,2011-09-10
Growth Fund,0.8678,2011-09-11
Growth Fund,0.8498,2011-09-12
Growth Fund,0.8504,2011-09-13
Growth Fund,0.8493,2011-09-14
Growth Fund,0.8604,2011-09-15
Growth Fund,0.8702,2011-09-16
Growth Fund,0.8702,2011-09-17
Growth Fund,0.8702,2011-09-18
Growth Fund,0.8672,2011-09-19
Growth Fund,0.8653,2011-09-20
Growth Fund,0.8657,2011-09-21
Growth Fund,0.8491,2011-09-22
Growth Fund,0.8462,2011-09-23
Growth Fund,0.8462,2011-09-24
Growth Fund,0.8462,2011-09-25
Growth Fund,0.8473,2011-09-26
Growth Fund,0.86,2011-09-27
Growth Fund,0.8654,2011-09-28
Growth Fund,0.8595,2011-09-29
Growth Fund,0.8608,2011-09-30
Growth Fund,0.8608,2011-10-01
Growth Fund,0.8608,2011-10-02
Growth Fund,0.8556,2011-10-03
Growth Fund,0.8432,2011-10-04
