Scheme,Price,Date
NZ Cash Fund,1.1909,2011-09-11
NZ Cash Fund,1.1912,2011-09-12
NZ Cash Fund,1.1912,2011-09-13
NZ Cash Fund,1.1914,2011-09-14
NZ Cash Fund,1.1915,2011-09-15
NZ Cash Fund,1.1916,2011-09-16
NZ Cash Fund,1.1916,2011-09-17
NZ Cash Fund,1.1916,2011-09-18
NZ Cash Fund,1.1919,2011-09-19
NZ Cash Fund,1.192,2011-09-20
NZ Cash Fund,1.1922,2011-09-21
NZ Cash Fund,1.1922,2011-09-22
NZ Cash Fund,1.1923,2011-09-23
NZ Cash Fund,1.1923,2011-09-24
NZ Cash Fund,1.1923,2011-09-25
NZ Cash Fund,1.1926,2011-09-26
NZ Cash Fund,1.1927,2011-09-27
NZ Cash Fund,1.1928,2011-09-28
NZ Cash Fund,1.1929,2011-09-29
NZ Cash Fund,1.1929,2011-09-30
NZ Cash Fund,1.1929,2011-10-01
NZ Cash Fund,1.1929,2011-10-02
NZ Cash Fund,1.1932,2011-10-03
NZ Cash Fund,1.1933,2011-10-04
NZ Cash Fund,1.1935,2011-10-05
NZ Cash Fund,1.1936,2011-10-06
NZ Cash Fund,1.1937,2011-10-07
NZ Cash Fund,1.1937,2011-10-08
NZ Cash Fund,1.1937,2011-10-09
NZ Cash Fund,1.1939,2011-10-10
NZ Cash Fund,1.1941,2011-10-11
NZ Cash Fund,1.1942,2011-10-12
NZ Cash Fund,1.1943,2011-10-13
NZ Cash Fund,1.1944,2011-10-14
NZ Cash Fund,1.1944,2011-10-15
NZ Cash Fund,1.1944,2011-10-16
NZ Cash Fund,1.1947,2011-10-17
NZ Cash Fund,1.1948,2011-10-18
NZ Cash Fund,1.1949,2011-10-19
NZ Cash Fund,1.195,2011-10-20
NZ Cash Fund,1.1951,2011-10-21
NZ Cash Fund,1.1951,2011-10-22
NZ Cash Fund,1.1951,2011-10-23
NZ Cash Fund,1.1951,2011-10-24
NZ Cash Fund,1.1956,2011-10-25
NZ Cash Fund,1.1956,2011-10-26
NZ Cash Fund,1.1957,2011-10-27
NZ Cash Fund,1.1958,2011-10-28
NZ Cash Fund,1.1958,2011-10-29
NZ Cash Fund,1.1958,2011-10-30
NZ Cash Fund,1.1961,2011-10-31
NZ Cash Fund,1.1962,2011-11-01
NZ Cash Fund,1.1963,2011-11-02
NZ Cash Fund,1.1964,2011-11-03
NZ Cash Fund,1.1964,2011-11-04
NZ Cash Fund,1.1964,2011-11-05
NZ Cash Fund,1.1964,2011-11-06
NZ Cash Fund,1.1967,2011-11-07
NZ Cash Fund,1.1968,2011-11-08
NZ Cash Fund,1.1969,2011-11-09
NZ Cash Fund,1.197,2011-11-10
NZ Cash Fund,1.197,2011-11-11
NZ Cash Fund,1.197,2011-11-12
NZ Cash Fund,1.197,2011-11-13
NZ Cash Fund,1.1973,2011-11-14
NZ Cash Fund,1.1974,2011-11-15
NZ Cash Fund,1.1975,2011-11-16
NZ Cash Fund,1.1977,2011-11-17
NZ Cash Fund,1.1977,2011-11-18
NZ Cash Fund,1.1977,2011-11-19
NZ Cash Fund,1.1977,2011-11-20
NZ Cash Fund,1.198,2011-11-21
NZ Cash Fund,1.1981,2011-11-22
NZ Cash Fund,1.1982,2011-11-23
NZ Cash Fund,1.1983,2011-11-24
NZ Cash Fund,1.1983,2011-11-25
NZ Cash Fund,1.1983,2011-11-26
NZ Cash Fund,1.1983,2011-11-27
NZ Cash Fund,1.1985,2011-11-28
NZ Cash Fund,1.1986,2011-11-29
NZ Cash Fund,1.1987,2011-11-30
NZ Cash Fund,1.1988,2011-12-01
NZ Cash Fund,1.1989,2011-12-02
NZ Cash Fund,1.1989,2011-12-03
NZ Cash Fund,1.1989,2011-12-04
NZ Cash Fund,1.1991,2011-12-05
NZ Cash Fund,1.1992,2011-12-06
NZ Cash Fund,1.1993,2011-12-07
NZ Cash Fund,1.1994,2011-12-08
NZ Cash Fund,1.1995,2011-12-09
NZ Cash Fund,1.1995,2011-12-10
NZ Cash Fund,1.1995,2011-12-11
NZ Cash Fund,1.1998,2011-12-12
NZ Cash Fund,1.1998,2011-12-13
NZ Cash Fund,1.1998,2011-12-14
NZ Cash Fund,1.1999,2011-12-15
NZ Cash Fund,1.2,2011-12-16
NZ Cash Fund,1.2,2011-12-17
NZ Cash Fund,1.2,2011-12-18
NZ Cash Fund,1.2003,2011-12-19
NZ Cash Fund,1.2004,2011-12-20
NZ Cash Fund,1.2005,2011-12-21
NZ Cash Fund,1.2005,2011-12-22
NZ Cash Fund,1.2006,2011-12-23
NZ Cash Fund,1.2006,2011-12-24
NZ Cash Fund,1.2006,2011-12-25
NZ Cash Fund,1.2006,2011-12-26
NZ Cash Fund,1.2006,2011-12-27
NZ Cash Fund,1.201,2011-12-28
NZ Cash Fund,1.201,2011-12-29
NZ Cash Fund,1.2011,2011-12-30
NZ Cash Fund,1.2011,2011-12-31
NZ Cash Fund,1.2011,2012-01-01
NZ Cash Fund,1.2011,2012-01-02
NZ Cash Fund,1.2011,2012-01-03
NZ Cash Fund,1.2014,2012-01-04
NZ Cash Fund,1.2015,2012-01-05
NZ Cash Fund,1.2016,2012-01-06
NZ Cash Fund,1.2016,2012-01-07
NZ Cash Fund,1.2016,2012-01-08
NZ Cash Fund,1.2019,2012-01-09
NZ Cash Fund,1.2019,2012-01-10
NZ Cash Fund,1.202,2012-01-11
NZ Cash Fund,1.2021,2012-01-12
NZ Cash Fund,1.2022,2012-01-13
NZ Cash Fund,1.2022,2012-01-14
NZ Cash Fund,1.2022,2012-01-15
NZ Cash Fund,1.2025,2012-01-16
NZ Cash Fund,1.2026,2012-01-17
NZ Cash Fund,1.2027,2012-01-18
NZ Cash Fund,1.2028,2012-01-19
NZ Cash Fund,1.2029,2012-01-20
NZ Cash Fund,1.2029,2012-01-21
NZ Cash Fund,1.2029,2012-01-22
NZ Cash Fund,1.2031,2012-01-23
NZ Cash Fund,1.2032,2012-01-24
NZ Cash Fund,1.2033,2012-01-25
NZ Cash Fund,1.2034,2012-01-26
NZ Cash Fund,1.2034,2012-01-27
NZ Cash Fund,1.2034,2012-01-28
NZ Cash Fund,1.2034,2012-01-29
NZ Cash Fund,1.2038,2012-01-30
NZ Cash Fund,1.2038,2012-01-31
NZ Cash Fund,1.204,2012-02-01
NZ Cash Fund,1.204,2012-02-02
NZ Cash Fund,1.2041,2012-02-03
NZ Cash Fund,1.2041,2012-02-04
NZ Cash Fund,1.2041,2012-02-05
NZ Cash Fund,1.2041,2012-02-06
NZ Cash Fund,1.2045,2012-02-07
NZ Cash Fund,1.2046,2012-02-08
NZ Cash Fund,1.2046,2012-02-09
NZ Cash Fund,1.2047,2012-02-10
NZ Cash Fund,1.2047,2012-02-11
NZ Cash Fund,1.2047,2012-02-12
NZ Cash Fund,1.205,2012-02-13
NZ Cash Fund,1.2051,2012-02-14
NZ Cash Fund,1.2052,2012-02-15
NZ Cash Fund,1.2053,2012-02-16
NZ Cash Fund,1.2054,2012-02-17
NZ Cash Fund,1.2054,2012-02-18
NZ Cash Fund,1.2054,2012-02-19
NZ Cash Fund,1.2056,2012-02-20
NZ Cash Fund,1.2057,2012-02-21
NZ Cash Fund,1.2058,2012-02-22
NZ Cash Fund,1.2059,2012-02-23
NZ Cash Fund,1.206,2012-02-24
NZ Cash Fund,1.206,2012-02-25
NZ Cash Fund,1.206,2012-02-26
NZ Cash Fund,1.2063,2012-02-27
NZ Cash Fund,1.2064,2012-02-28
NZ Cash Fund,1.2065,2012-02-29
NZ Cash Fund,1.2066,2012-03-01
NZ Cash Fund,1.2067,2012-03-02
NZ Cash Fund,1.2067,2012-03-03
NZ Cash Fund,1.2067,2012-03-04
NZ Cash Fund,1.207,2012-03-05
NZ Cash Fund,1.207,2012-03-06
NZ Cash Fund,1.2071,2012-03-07
NZ Cash Fund,1.2072,2012-03-08
NZ Cash Fund,1.2073,2012-03-09
NZ Cash Fund,1.2073,2012-03-10
NZ Cash Fund,1.2073,2012-03-11
NZ Cash Fund,1.2076,2012-03-12
NZ Cash Fund,1.2077,2012-03-13
NZ Cash Fund,1.2078,2012-03-14
NZ Cash Fund,1.2079,2012-03-15
NZ Cash Fund,1.208,2012-03-16
NZ Cash Fund,1.208,2012-03-17
NZ Cash Fund,1.208,2012-03-18
NZ Cash Fund,1.2083,2012-03-19
NZ Cash Fund,1.2084,2012-03-20
NZ Cash Fund,1.2084,2012-03-21
NZ Cash Fund,1.2085,2012-03-22
NZ Cash Fund,1.2086,2012-03-23
NZ Cash Fund,1.2086,2012-03-24
NZ Cash Fund,1.2086,2012-03-25
NZ Cash Fund,1.2088,2012-03-26
NZ Cash Fund,1.2089,2012-03-27
NZ Cash Fund,1.209,2012-03-28
NZ Cash Fund,1.2091,2012-03-29
NZ Cash Fund,1.2092,2012-03-30
NZ Cash Fund,1.2092,2012-03-31
NZ Cash Fund,1.2092,2012-04-01
NZ Cash Fund,1.2092,2012-04-02
NZ Cash Fund,1.2096,2012-04-03
NZ Cash Fund,1.2097,2012-04-04
NZ Cash Fund,1.2098,2012-04-05
NZ Cash Fund,1.2098,2012-04-06
NZ Cash Fund,1.2098,2012-04-07
NZ Cash Fund,1.2098,2012-04-08
NZ Cash Fund,1.2098,2012-04-09
NZ Cash Fund,1.2103,2012-04-10
NZ Cash Fund,1.2104,2012-04-11
NZ Cash Fund,1.2105,2012-04-12
NZ Cash Fund,1.2106,2012-04-13
NZ Cash Fund,1.2106,2012-04-14
NZ Cash Fund,1.2106,2012-04-15
NZ Cash Fund,1.2109,2012-04-16
NZ Cash Fund,1.211,2012-04-17
NZ Cash Fund,1.2111,2012-04-18
NZ Cash Fund,1.2112,2012-04-19
NZ Cash Fund,1.2114,2012-04-20
NZ Cash Fund,1.2114,2012-04-21
NZ Cash Fund,1.2114,2012-04-22
NZ Cash Fund,1.2113,2012-04-23
NZ Cash Fund,1.2114,2012-04-24
NZ Cash Fund,1.2114,2012-04-25
NZ Cash Fund,1.2116,2012-04-26
NZ Cash Fund,1.2117,2012-04-27
NZ Cash Fund,1.2117,2012-04-28
NZ Cash Fund,1.2117,2012-04-29
NZ Cash Fund,1.2117,2012-04-30
NZ Cash Fund,1.2121,2012-05-01
NZ Cash Fund,1.2122,2012-05-02
NZ Cash Fund,1.2123,2012-05-03
NZ Cash Fund,1.2124,2012-05-04
NZ Cash Fund,1.2124,2012-05-05
NZ Cash Fund,1.2124,2012-05-06
NZ Cash Fund,1.2127,2012-05-07
NZ Cash Fund,1.2128,2012-05-08
NZ Cash Fund,1.2129,2012-05-09
NZ Cash Fund,1.213,2012-05-10
NZ Cash Fund,1.213,2012-05-11
NZ Cash Fund,1.213,2012-05-12
NZ Cash Fund,1.213,2012-05-13
NZ Cash Fund,1.213,2012-05-14
NZ Cash Fund,1.2134,2012-05-15
NZ Cash Fund,1.2135,2012-05-16
NZ Cash Fund,1.2136,2012-05-17
NZ Cash Fund,1.2137,2012-05-18
NZ Cash Fund,1.2137,2012-05-19
NZ Cash Fund,1.2137,2012-05-20
NZ Cash Fund,1.214,2012-05-21
NZ Cash Fund,1.2141,2012-05-22
NZ Cash Fund,1.2142,2012-05-23
NZ Cash Fund,1.2143,2012-05-24
NZ Cash Fund,1.2143,2012-05-25
NZ Cash Fund,1.2143,2012-05-26
NZ Cash Fund,1.2143,2012-05-27
NZ Cash Fund,1.2146,2012-05-28
NZ Cash Fund,1.2146,2012-05-29
NZ Cash Fund,1.2147,2012-05-30
NZ Cash Fund,1.2148,2012-05-31
NZ Cash Fund,1.2149,2012-06-01
NZ Cash Fund,1.2149,2012-06-02
NZ Cash Fund,1.2149,2012-06-03
NZ Cash Fund,1.2149,2012-06-04
NZ Cash Fund,1.2155,2012-06-05
NZ Cash Fund,1.2155,2012-06-06
NZ Cash Fund,1.2156,2012-06-07
NZ Cash Fund,1.2156,2012-06-08
NZ Cash Fund,1.2156,2012-06-09
NZ Cash Fund,1.2156,2012-06-10
NZ Cash Fund,1.2158,2012-06-11
NZ Cash Fund,1.2159,2012-06-12
NZ Cash Fund,1.2161,2012-06-13
NZ Cash Fund,1.2161,2012-06-14
NZ Cash Fund,1.2162,2012-06-15
NZ Cash Fund,1.2162,2012-06-16
NZ Cash Fund,1.2162,2012-06-17
NZ Cash Fund,1.2164,2012-06-18
NZ Cash Fund,1.2165,2012-06-19
NZ Cash Fund,1.2166,2012-06-20
NZ Cash Fund,1.2167,2012-06-21
NZ Cash Fund,1.2167,2012-06-22
NZ Cash Fund,1.2167,2012-06-23
NZ Cash Fund,1.2167,2012-06-24
NZ Cash Fund,1.217,2012-06-25
NZ Cash Fund,1.2171,2012-06-26
NZ Cash Fund,1.2172,2012-06-27
NZ Cash Fund,1.2172,2012-06-28
NZ Cash Fund,1.2172,2012-06-29
NZ Cash Fund,1.2172,2012-06-30
NZ Cash Fund,1.2172,2012-07-01
NZ Cash Fund,1.2174,2012-07-02
NZ Cash Fund,1.2175,2012-07-03
NZ Cash Fund,1.2176,2012-07-04
NZ Cash Fund,1.2178,2012-07-05
NZ Cash Fund,1.2179,2012-07-06
NZ Cash Fund,1.2179,2012-07-07
NZ Cash Fund,1.2179,2012-07-08
NZ Cash Fund,1.2181,2012-07-09
NZ Cash Fund,1.2181,2012-07-10
NZ Cash Fund,1.2182,2012-07-11
NZ Cash Fund,1.2183,2012-07-12
NZ Cash Fund,1.2183,2012-07-13
NZ Cash Fund,1.2183,2012-07-14
NZ Cash Fund,1.2183,2012-07-15
NZ Cash Fund,1.2186,2012-07-16
NZ Cash Fund,1.2187,2012-07-17
NZ Cash Fund,1.2188,2012-07-18
NZ Cash Fund,1.2189,2012-07-19
NZ Cash Fund,1.219,2012-07-20
NZ Cash Fund,1.219,2012-07-21
NZ Cash Fund,1.219,2012-07-22
NZ Cash Fund,1.2193,2012-07-23
NZ Cash Fund,1.2194,2012-07-24
NZ Cash Fund,1.2195,2012-07-25
NZ Cash Fund,1.2195,2012-07-26
NZ Cash Fund,1.2196,2012-07-27
NZ Cash Fund,1.2196,2012-07-28
NZ Cash Fund,1.2196,2012-07-29
NZ Cash Fund,1.2199,2012-07-30
NZ Cash Fund,1.2199,2012-07-31
NZ Cash Fund,1.2201,2012-08-01
NZ Cash Fund,1.2202,2012-08-02
NZ Cash Fund,1.2202,2012-08-03
NZ Cash Fund,1.2202,2012-08-04
NZ Cash Fund,1.2202,2012-08-05
NZ Cash Fund,1.2205,2012-08-06
NZ Cash Fund,1.2206,2012-08-07
NZ Cash Fund,1.2207,2012-08-08
NZ Cash Fund,1.2208,2012-08-09
NZ Cash Fund,1.2209,2012-08-10
NZ Cash Fund,1.2209,2012-08-11
NZ Cash Fund,1.2209,2012-08-12
NZ Cash Fund,1.221,2012-08-13
NZ Cash Fund,1.2211,2012-08-14
NZ Cash Fund,1.2212,2012-08-15
NZ Cash Fund,1.2213,2012-08-16
NZ Cash Fund,1.2214,2012-08-17
NZ Cash Fund,1.2214,2012-08-18
NZ Cash Fund,1.2214,2012-08-19
NZ Cash Fund,1.2217,2012-08-20
NZ Cash Fund,1.2217,2012-08-21
NZ Cash Fund,1.2218,2012-08-22
NZ Cash Fund,1.2219,2012-08-23
NZ Cash Fund,1.222,2012-08-24
NZ Cash Fund,1.222,2012-08-25
NZ Cash Fund,1.222,2012-08-26
NZ Cash Fund,1.2223,2012-08-27
NZ Cash Fund,1.2224,2012-08-28
NZ Cash Fund,1.2224,2012-08-29
NZ Cash Fund,1.2225,2012-08-30
NZ Cash Fund,1.2226,2012-08-31
NZ Cash Fund,1.2226,2012-09-01
NZ Cash Fund,1.2226,2012-09-02
NZ Cash Fund,1.2229,2012-09-03
NZ Cash Fund,1.223,2012-09-04
NZ Cash Fund,1.2231,2012-09-05
NZ Cash Fund,1.2232,2012-09-06
NZ Cash Fund,1.2232,2012-09-07
NZ Cash Fund,1.2232,2012-09-08
NZ Cash Fund,1.2232,2012-09-09
NZ Cash Fund,1.2235,2012-09-10
NZ Cash Fund,1.2236,2012-09-11
NZ Cash Fund,1.2237,2012-09-12
NZ Cash Fund,1.2237,2012-09-13
NZ Cash Fund,1.2238,2012-09-14
NZ Cash Fund,1.2238,2012-09-15
NZ Cash Fund,1.2238,2012-09-16
NZ Cash Fund,1.2241,2012-09-17
NZ Cash Fund,1.2242,2012-09-18
NZ Cash Fund,1.2243,2012-09-19
NZ Cash Fund,1.2244,2012-09-20
NZ Cash Fund,1.2244,2012-09-21
NZ Cash Fund,1.2244,2012-09-22
NZ Cash Fund,1.2244,2012-09-23
NZ Cash Fund,1.2245,2012-09-24
NZ Cash Fund,1.2246,2012-09-25
NZ Cash Fund,1.2247,2012-09-26
NZ Cash Fund,1.2247,2012-09-27
NZ Cash Fund,1.2248,2012-09-28
NZ Cash Fund,1.2248,2012-09-29
NZ Cash Fund,1.2248,2012-09-30
NZ Cash Fund,1.2251,2012-10-01
NZ Cash Fund,1.2252,2012-10-02
NZ Cash Fund,1.2253,2012-10-03
NZ Cash Fund,1.2254,2012-10-04
NZ Cash Fund,1.2255,2012-10-05
NZ Cash Fund,1.2255,2012-10-06
NZ Cash Fund,1.2255,2012-10-07
NZ Cash Fund,1.2258,2012-10-08
NZ Cash Fund,1.2259,2012-10-09
NZ Cash Fund,1.2261,2012-10-10
NZ Cash Fund,1.2262,2012-10-11
NZ Cash Fund,1.2263,2012-10-12
NZ Cash Fund,1.2263,2012-10-13
NZ Cash Fund,1.2263,2012-10-14
NZ Cash Fund,1.2266,2012-10-15
NZ Cash Fund,1.2267,2012-10-16
NZ Cash Fund,1.2268,2012-10-17
NZ Cash Fund,1.2269,2012-10-18
NZ Cash Fund,1.2271,2012-10-19
NZ Cash Fund,1.2271,2012-10-20
NZ Cash Fund,1.2271,2012-10-21
NZ Cash Fund,1.2271,2012-10-22
NZ Cash Fund,1.2275,2012-10-23
NZ Cash Fund,1.2276,2012-10-24
NZ Cash Fund,1.2277,2012-10-25
NZ Cash Fund,1.2278,2012-10-26
NZ Cash Fund,1.2278,2012-10-27
NZ Cash Fund,1.2278,2012-10-28
NZ Cash Fund,1.2282,2012-10-29
NZ Cash Fund,1.2283,2012-10-30
NZ Cash Fund,1.2284,2012-10-31
NZ Cash Fund,1.2285,2012-11-01
NZ Cash Fund,1.2286,2012-11-02
NZ Cash Fund,1.2286,2012-11-03
NZ Cash Fund,1.2286,2012-11-04
NZ Cash Fund,1.229,2012-11-05
NZ Cash Fund,1.2291,2012-11-06
NZ Cash Fund,1.2292,2012-11-07
NZ Cash Fund,1.2293,2012-11-08
NZ Cash Fund,1.2294,2012-11-09
NZ Cash Fund,1.2294,2012-11-10
NZ Cash Fund,1.2294,2012-11-11
NZ Cash Fund,1.2297,2012-11-12
NZ Cash Fund,1.2298,2012-11-13
NZ Cash Fund,1.23,2012-11-14
NZ Cash Fund,1.2301,2012-11-15
NZ Cash Fund,1.2302,2012-11-16
NZ Cash Fund,1.2302,2012-11-17
NZ Cash Fund,1.2302,2012-11-18
NZ Cash Fund,1.2305,2012-11-19
NZ Cash Fund,1.2306,2012-11-20
NZ Cash Fund,1.2307,2012-11-21
NZ Cash Fund,1.2308,2012-11-22
NZ Cash Fund,1.231,2012-11-23
NZ Cash Fund,1.231,2012-11-24
NZ Cash Fund,1.231,2012-11-25
NZ Cash Fund,1.2313,2012-11-26
NZ Cash Fund,1.2314,2012-11-27
NZ Cash Fund,1.2315,2012-11-28
NZ Cash Fund,1.2316,2012-11-29
NZ Cash Fund,1.2317,2012-11-30
NZ Cash Fund,1.2317,2012-12-01
NZ Cash Fund,1.2317,2012-12-02
NZ Cash Fund,1.2321,2012-12-03
NZ Cash Fund,1.2322,2012-12-04
NZ Cash Fund,1.2323,2012-12-05
NZ Cash Fund,1.2324,2012-12-06
NZ Cash Fund,1.2325,2012-12-07
NZ Cash Fund,1.2325,2012-12-08
NZ Cash Fund,1.2325,2012-12-09
NZ Cash Fund,1.2328,2012-12-10
NZ Cash Fund,1.233,2012-12-11
NZ Cash Fund,1.2331,2012-12-12
NZ Cash Fund,1.2332,2012-12-13
NZ Cash Fund,1.2333,2012-12-14
NZ Cash Fund,1.2333,2012-12-15
NZ Cash Fund,1.2333,2012-12-16
NZ Cash Fund,1.2336,2012-12-17
NZ Cash Fund,1.2337,2012-12-18
NZ Cash Fund,1.2338,2012-12-19
NZ Cash Fund,1.234,2012-12-20
NZ Cash Fund,1.2341,2012-12-21
NZ Cash Fund,1.2341,2012-12-22
NZ Cash Fund,1.2341,2012-12-23
NZ Cash Fund,1.2344,2012-12-24
NZ Cash Fund,1.2344,2012-12-25
NZ Cash Fund,1.2344,2012-12-26
NZ Cash Fund,1.2346,2012-12-27
NZ Cash Fund,1.2347,2012-12-28
NZ Cash Fund,1.2347,2012-12-29
NZ Cash Fund,1.2347,2012-12-30
NZ Cash Fund,1.2351,2012-12-31
NZ Cash Fund,1.2351,2013-01-01
NZ Cash Fund,1.2351,2013-01-02
NZ Cash Fund,1.2354,2013-01-03
NZ Cash Fund,1.2355,2013-01-04
NZ Cash Fund,1.2355,2013-01-05
NZ Cash Fund,1.2355,2013-01-06
NZ Cash Fund,1.2359,2013-01-07
NZ Cash Fund,1.236,2013-01-08
NZ Cash Fund,1.2361,2013-01-09
NZ Cash Fund,1.2362,2013-01-10
NZ Cash Fund,1.2363,2013-01-11
NZ Cash Fund,1.2363,2013-01-12
NZ Cash Fund,1.2363,2013-01-13
NZ Cash Fund,1.2366,2013-01-14
NZ Cash Fund,1.2368,2013-01-15
NZ Cash Fund,1.2369,2013-01-16
NZ Cash Fund,1.237,2013-01-17
NZ Cash Fund,1.2371,2013-01-18
NZ Cash Fund,1.2371,2013-01-19
NZ Cash Fund,1.2371,2013-01-20
NZ Cash Fund,1.2374,2013-01-21
NZ Cash Fund,1.2376,2013-01-22
NZ Cash Fund,1.2377,2013-01-23
NZ Cash Fund,1.2378,2013-01-24
NZ Cash Fund,1.2379,2013-01-25
NZ Cash Fund,1.2379,2013-01-26
NZ Cash Fund,1.2379,2013-01-27
NZ Cash Fund,1.2381,2013-01-28
NZ Cash Fund,1.2384,2013-01-29
NZ Cash Fund,1.2385,2013-01-30
NZ Cash Fund,1.2386,2013-01-31
NZ Cash Fund,1.2387,2013-02-01
NZ Cash Fund,1.2387,2013-02-02
NZ Cash Fund,1.2387,2013-02-03
NZ Cash Fund,1.239,2013-02-04
NZ Cash Fund,1.2391,2013-02-05
NZ Cash Fund,1.2391,2013-02-06
NZ Cash Fund,1.2394,2013-02-07
NZ Cash Fund,1.2395,2013-02-08
NZ Cash Fund,1.2395,2013-02-09
NZ Cash Fund,1.2395,2013-02-10
NZ Cash Fund,1.2398,2013-02-11
NZ Cash Fund,1.2399,2013-02-12
NZ Cash Fund,1.24,2013-02-13
NZ Cash Fund,1.2401,2013-02-14
NZ Cash Fund,1.2402,2013-02-15
NZ Cash Fund,1.2402,2013-02-16
NZ Cash Fund,1.2402,2013-02-17
NZ Cash Fund,1.2406,2013-02-18
NZ Cash Fund,1.2407,2013-02-19
NZ Cash Fund,1.2408,2013-02-20
NZ Cash Fund,1.2409,2013-02-21
NZ Cash Fund,1.241,2013-02-22
NZ Cash Fund,1.241,2013-02-23
NZ Cash Fund,1.241,2013-02-24
NZ Cash Fund,1.2414,2013-02-25
NZ Cash Fund,1.2415,2013-02-26
NZ Cash Fund,1.2416,2013-02-27
NZ Cash Fund,1.2417,2013-02-28
NZ Cash Fund,1.2418,2013-03-01
NZ Cash Fund,1.2418,2013-03-02
NZ Cash Fund,1.2418,2013-03-03
NZ Cash Fund,1.2421,2013-03-04
NZ Cash Fund,1.2422,2013-03-05
NZ Cash Fund,1.2424,2013-03-06
NZ Cash Fund,1.2425,2013-03-07
NZ Cash Fund,1.2426,2013-03-08
NZ Cash Fund,1.2426,2013-03-09
NZ Cash Fund,1.2426,2013-03-10
NZ Cash Fund,1.2429,2013-03-11
NZ Cash Fund,1.243,2013-03-12
NZ Cash Fund,1.2431,2013-03-13
NZ Cash Fund,1.2432,2013-03-14
NZ Cash Fund,1.2434,2013-03-15
NZ Cash Fund,1.2434,2013-03-16
NZ Cash Fund,1.2434,2013-03-17
NZ Cash Fund,1.2437,2013-03-18
NZ Cash Fund,1.2438,2013-03-19
NZ Cash Fund,1.2439,2013-03-20
NZ Cash Fund,1.244,2013-03-21
NZ Cash Fund,1.2441,2013-03-22
NZ Cash Fund,1.2441,2013-03-23
NZ Cash Fund,1.2441,2013-03-24
NZ Cash Fund,1.2445,2013-03-25
NZ Cash Fund,1.2446,2013-03-26
NZ Cash Fund,1.2447,2013-03-27
NZ Cash Fund,1.2448,2013-03-28
NZ Cash Fund,1.2448,2013-03-29
NZ Cash Fund,1.2448,2013-03-30
NZ Cash Fund,1.2448,2013-03-31
NZ Cash Fund,1.2448,2013-04-01
NZ Cash Fund,1.2454,2013-04-02
NZ Cash Fund,1.2455,2013-04-03
NZ Cash Fund,1.2456,2013-04-04
NZ Cash Fund,1.2457,2013-04-05
NZ Cash Fund,1.2457,2013-04-06
NZ Cash Fund,1.2457,2013-04-07
NZ Cash Fund,1.246,2013-04-08
NZ Cash Fund,1.2461,2013-04-09
NZ Cash Fund,1.2463,2013-04-10
NZ Cash Fund,1.2464,2013-04-11
NZ Cash Fund,1.2465,2013-04-12
NZ Cash Fund,1.2465,2013-04-13
NZ Cash Fund,1.2465,2013-04-14
NZ Cash Fund,1.2468,2013-04-15
NZ Cash Fund,1.2469,2013-04-16
NZ Cash Fund,1.247,2013-04-17
NZ Cash Fund,1.2471,2013-04-18
NZ Cash Fund,1.2472,2013-04-19
NZ Cash Fund,1.2472,2013-04-20
NZ Cash Fund,1.2472,2013-04-21
NZ Cash Fund,1.2475,2013-04-22
NZ Cash Fund,1.2476,2013-04-23
NZ Cash Fund,1.2477,2013-04-24
NZ Cash Fund,1.2477,2013-04-25
NZ Cash Fund,1.2479,2013-04-26
NZ Cash Fund,1.2479,2013-04-27
NZ Cash Fund,1.2479,2013-04-28
NZ Cash Fund,1.2483,2013-04-29
NZ Cash Fund,1.2484,2013-04-30
NZ Cash Fund,1.2485,2013-05-01
NZ Cash Fund,1.2486,2013-05-02
NZ Cash Fund,1.2487,2013-05-03
NZ Cash Fund,1.2487,2013-05-04
NZ Cash Fund,1.2487,2013-05-05
NZ Cash Fund,1.2491,2013-05-06
NZ Cash Fund,1.2493,2013-05-07
NZ Cash Fund,1.2494,2013-05-08
NZ Cash Fund,1.2495,2013-05-09
NZ Cash Fund,1.2496,2013-05-10
NZ Cash Fund,1.2496,2013-05-11
NZ Cash Fund,1.2496,2013-05-12
NZ Cash Fund,1.25,2013-05-13
NZ Cash Fund,1.25,2013-05-14
NZ Cash Fund,1.2501,2013-05-15
NZ Cash Fund,1.2502,2013-05-16
NZ Cash Fund,1.2504,2013-05-17
NZ Cash Fund,1.2504,2013-05-18
NZ Cash Fund,1.2504,2013-05-19
NZ Cash Fund,1.2507,2013-05-20
NZ Cash Fund,1.2508,2013-05-21
NZ Cash Fund,1.2509,2013-05-22
NZ Cash Fund,1.251,2013-05-23
NZ Cash Fund,1.2511,2013-05-24
NZ Cash Fund,1.2511,2013-05-25
NZ Cash Fund,1.2511,2013-05-26
NZ Cash Fund,1.2515,2013-05-27
NZ Cash Fund,1.2516,2013-05-28
NZ Cash Fund,1.2517,2013-05-29
NZ Cash Fund,1.2518,2013-05-30
NZ Cash Fund,1.2519,2013-05-31
NZ Cash Fund,1.2519,2013-06-01
NZ Cash Fund,1.2519,2013-06-02
NZ Cash Fund,1.2519,2013-06-03
NZ Cash Fund,1.2524,2013-06-04
NZ Cash Fund,1.2525,2013-06-05
NZ Cash Fund,1.2526,2013-06-06
NZ Cash Fund,1.2528,2013-06-07
NZ Cash Fund,1.2528,2013-06-08
NZ Cash Fund,1.2528,2013-06-09
